"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2018-19","Fulton County","Independence High School","Teachers","Total",59.9,47.4,79
"2018-19","Fulton County","Ison Springs Elementary School","Leaders","Not Applicable",1,0.5,50
"2018-19","Fulton County","Ison Springs Elementary School","Teachers","Total",56.3,37.1,66
"2018-19","Fulton County","Jackson Elementary School","Leaders","Not Applicable",1,0,0
"2018-19","Fulton County","Jackson Elementary School","Teachers","Total",59.4,35.1,59
"2018-19","Fulton County","Johns Creek High School","Leaders","High Poverty",2.5,0,0
"2018-19","Fulton County","Johns Creek High School","Teachers","Low Poverty",285,213.1,75
"2018-19","Fulton County","Johns Creek High School","Teachers","Total",285,213.1,75
"2018-19","Fulton County","KIPP South Fulton Academy School","Leaders","Not Applicable",2,2,100
"2018-19","Fulton County","KIPP South Fulton Academy School","Teachers","Total",40,28,70
"2018-19","Fulton County","Lake Forest Elementary","Leaders","Low Poverty",1,0.5,50
"2018-19","Fulton County","Lake Forest Elementary","Teachers","High Poverty",79.3,41,52
"2018-19","Fulton County","Lake Forest Elementary","Teachers","Total",79.3,41,52
"2018-19","Fulton County","Lake Windward Elementary School","Leaders","Not Applicable",1,0,0
"2018-19","Fulton County","Lake Windward Elementary School","Teachers","Low Poverty",71.2,36.5,51
"2018-19","Fulton County","Lake Windward Elementary School","Teachers","Total",71.2,36.5,51
"2018-19","Fulton County","Langston Hughes High School","Leaders","Not Applicable",2.5,1,40
"2018-19","Fulton County","Langston Hughes High School","Teachers","Total",179.3,116.5,65
"2018-19","Fulton County","Latin College Prep","Leaders","Not Applicable",3,2,67
"2018-19","Fulton County","Latin College Prep","Teachers","Low Poverty",20,19,95
"2018-19","Fulton County","Latin College Prep","Teachers","Total",20,19,95
"2018-19","Fulton County","Latin Grammar School","Leaders","Not Applicable",3,3,100
"2018-19","Fulton County","Latin Grammar School","Teachers","Low Poverty",20,19,95
"2018-19","Fulton County","Latin Grammar School","Teachers","Total",20,19,95
"2018-19","Fulton County","Lee Elementary School","Leaders","Low Poverty",1,0,0
"2018-19","Fulton County","Lee Elementary School","Teachers","High Poverty",47.7,26.1,55
"2018-19","Fulton County","Lee Elementary School","Teachers","Total",47.7,26.1,55
"2018-19","Fulton County","Liberty Point Elementary School","Leaders","Low Poverty",1,0.5,50
"2018-19","Fulton County","Liberty Point Elementary School","Teachers","High Poverty",67.4,38,56
"2018-19","Fulton County","Liberty Point Elementary School","Teachers","Total",67.4,38,56
"2018-19","Fulton County","Main Street Charter Academy","Leaders","Not Applicable",3,1,33
"2018-19","Fulton County","Main Street Charter Academy","Teachers","Total",73,51,70
"2018-19","Fulton County","Manning Oaks Elementary School","Leaders","Low Poverty",1,0,0
"2018-19","Fulton County","Manning Oaks Elementary School","Teachers","Low Poverty",79.9,54.2,68
"2018-19","Fulton County","Manning Oaks Elementary School","Teachers","Total",79.9,54.2,68
"2018-19","Fulton County","McClarin High School","Leaders","Low Poverty",1,0,0
"2018-19","Fulton County","McClarin High School","Teachers","High Poverty",20.3,13.2,65
"2018-19","Fulton County","McClarin High School","Teachers","Total",20.3,13.2,65
"2018-19","Fulton County","McNair Middle School","Leaders","Low Poverty",1.5,0,0
"2018-19","Fulton County","McNair Middle School","Teachers","High Poverty",84.6,68.3,81
"2018-19","Fulton County","McNair Middle School","Teachers","Total",84.6,68.3,81
"2018-19","Fulton County","Medlock Bridge Elementary School","Leaders","Low Poverty",1,0.5,50
"2018-19","Fulton County","Medlock Bridge Elementary School","Teachers","Low Poverty",56.6,30.4,54
"2018-19","Fulton County","Medlock Bridge Elementary School","Teachers","Total",56.6,30.4,54
"2018-19","Fulton County","Milton High School","Leaders","Low Poverty",2.5,1,40
"2018-19","Fulton County","Milton High School","Teachers","Low Poverty",318,244.1,77
"2018-19","Fulton County","Milton High School","Teachers","Total",318,244.1,77
"2018-19","Fulton County","Mimosa Elementary School","Leaders","High Poverty",1,0.5,50
"2018-19","Fulton County","Mimosa Elementary School","Teachers","Total",81.7,42.2,52
"2018-19","Fulton County","Mountain Park Elementary School","Leaders","Not Applicable",1,0,0
"2018-19","Fulton County","Mountain Park Elementary School","Teachers","Low Poverty",60.8,22.6,37
"2018-19","Fulton County","Mountain Park Elementary School","Teachers","Total",60.8,22.6,37
"2018-19","Fulton County","New Prospect Elementary School","Leaders","Low Poverty",1,0.5,50
"2018-19","Fulton County","New Prospect Elementary School","Teachers","Low Poverty",48.4,30.1,62
"2018-19","Fulton County","New Prospect Elementary School","Teachers","Total",48.4,30.1,62
"2018-19","Fulton County","Nolan Elementary School","Leaders","Low Poverty",1,0,0
"2018-19","Fulton County","Nolan Elementary School","Teachers","High Poverty",65.9,47.9,73
"2018-19","Fulton County","Nolan Elementary School","Teachers","Total",65.9,47.9,73
"2018-19","Fulton County","North Springs High School","Leaders","Not Applicable",2,0.5,25
"2018-19","Fulton County","North Springs High School","Teachers","Total",185.1,130.1,70
"2018-19","Fulton County","Northview High School","Leaders","Not Applicable",2.5,0.5,20
"2018-19","Fulton County","Northview High School","Teachers","Low Poverty",232.9,165.9,71
"2018-19","Fulton County","Northview High School","Teachers","Total",232.9,165.9,71
"2018-19","Fulton County","Northwestern Middle School","Leaders","Not Applicable",2,0.5,25
"2018-19","Fulton County","Northwestern Middle School","Teachers","Low Poverty",115.9,62.8,54
"2018-19","Fulton County","Northwestern Middle School","Teachers","Total",115.9,62.8,54
"2018-19","Fulton County","Northwood Elementary School","Leaders","Low Poverty",1,0,0
"2018-19","Fulton County","Northwood Elementary School","Teachers","Low Poverty",51.2,25,49
"2018-19","Fulton County","Northwood Elementary School","Teachers","Total",51.2,25,49
"2018-19","Fulton County","Oakley Elementary School","Leaders","Low Poverty",1,0.5,50
"2018-19","Fulton County","Oakley Elementary School","Teachers","High Poverty",61.6,40.5,66
"2018-19","Fulton County","Oakley Elementary School","Teachers","Total",61.6,40.5,66
"2018-19","Fulton County","Ocee Elementary School","Leaders","Low Poverty",1,1,100
"2018-19","Fulton County","Ocee Elementary School","Teachers","Low Poverty",47.3,24.9,53
"2018-19","Fulton County","Ocee Elementary School","Teachers","Total",47.3,24.9,53
"2018-19","Fulton County","Palmetto Elementary School","Leaders","Low Poverty",1,0,0
"2018-19","Fulton County","Palmetto Elementary School","Teachers","High Poverty",43.6,23.8,55
"2018-19","Fulton County","Palmetto Elementary School","Teachers","Total",43.6,23.8,55
"2018-19","Fulton County","Parklane Elementary School","Leaders","Low Poverty",1,0.5,50
"2018-19","Fulton County","Parklane Elementary School","Teachers","High Poverty",49.2,36.1,73
"2018-19","Fulton County","Parklane Elementary School","Teachers","Total",49.2,36.1,73
"2018-19","Fulton County","Paul D. West Middle School","Leaders","Low Poverty",1.5,1,67
"2018-19","Fulton County","Paul D. West Middle School","Teachers","High Poverty",85.9,59.5,69
"2018-19","Fulton County","Paul D. West Middle School","Teachers","Total",85.9,59.5,69
"2018-19","Fulton County","Randolph Elementary School","Leaders","Not Applicable",1,0,0
"2018-19","Fulton County","Randolph Elementary School","Teachers","Total",42.2,31,74
"2018-19","Fulton County","Renaissance ES","Leaders","Low Poverty",1,0.5,50
"2018-19","Fulton County","Renaissance ES","Teachers","High Poverty",49.3,28.2,57
"2018-19","Fulton County","Renaissance ES","Teachers","Total",49.3,28.2,57
"2018-19","Fulton County","Renaissance Middle School","Leaders","Not Applicable",2,0.5,25
"2018-19","Fulton County","Renaissance Middle School","Teachers","Total",109.4,65.1,60
"2018-19","Fulton County","Ridgeview Charter School","Leaders","Not Applicable",2,0,0
"2018-19","Fulton County","Ridgeview Charter School","Teachers","Total",97.1,52.2,54
"2018-19","Fulton County","River Eves Elementary School","Leaders","Low Poverty",1,0.5,50
"2018-19","Fulton County","River Eves Elementary School","Teachers","Low Poverty",49.4,24.3,49
"2018-19","Fulton County","River Eves Elementary School","Teachers","Total",49.4,24.3,49
"2018-19","Fulton County","River Trail Middle School","Leaders","Not Applicable",2,0,0
"2018-19","Fulton County","River Trail Middle School","Teachers","Low Poverty",105.4,50.6,48
"2018-19","Fulton County","River Trail Middle School","Teachers","Total",105.4,50.6,48
"2018-19","Fulton County","Riverwood International Charter School","Leaders","Not Applicable",2.5,1.5,60
"2018-19","Fulton County","Riverwood International Charter School","Teachers","Low Poverty",202.4,142.7,70
"2018-19","Fulton County","Riverwood International Charter School","Teachers","Total",202.4,142.7,70
"2018-19","Fulton County","Roswell High School","Leaders","Low Poverty",2.5,0,0
"2018-19","Fulton County","Roswell High School","Teachers","Low Poverty",265.6,186.3,70
"2018-19","Fulton County","Roswell High School","Teachers","Total",265.6,186.3,70
"2018-19","Fulton County","Roswell North Elementary School","Leaders","Low Poverty",1,1,100
"2018-19","Fulton County","Roswell North Elementary School","Teachers","Low Poverty",76,42.9,56
"2018-19","Fulton County","Roswell North Elementary School","Teachers","Total",76,42.9,56
"2018-19","Fulton County","S. L. Lewis Elementary School","Leaders","Low Poverty",1,0.5,50
"2018-19","Fulton County","S. L. Lewis Elementary School","Teachers","High Poverty",48.2,38,79
"2018-19","Fulton County","S. L. Lewis Elementary School","Teachers","Total",48.2,38,79
"2018-19","Fulton County","Sandtown Middle School","Leaders","Not Applicable",1.5,0.5,33
"2018-19","Fulton County","Sandtown Middle School","Teachers","Total",74.6,40.2,54
"2018-19","Fulton County","Sandy Springs Middle School","Leaders","Not Applicable",1.5,0.5,33
"2018-19","Fulton County","Sandy Springs Middle School","Teachers","Total",113.1,88.6,78
"2018-19","Fulton County","Shakerag Elementary School","Leaders","Not Applicable",1,0.5,50
"2018-19","Fulton County","Shakerag Elementary School","Teachers","Low Poverty",43.2,23.6,55
"2018-19","Fulton County","Shakerag Elementary School","Teachers","Total",43.2,23.6,55
"2018-19","Fulton County","Skyview High School","Leaders","Low Poverty",1.5,1.5,100
"2018-19","Fulton County","Skyview High School","Teachers","Low Poverty",8,8,100
"2018-19","Fulton County","Skyview High School","Teachers","Total",8,8,100
"2018-19","Fulton County","Spalding Drive Elementary","Leaders","Low Poverty",1,0,0
"2018-19","Fulton County","Spalding Drive Elementary","Teachers","Low Poverty",36.3,18.3,50
"2018-19","Fulton County","Spalding Drive Elementary","Teachers","Total",36.3,18.3,50
"2018-19","Fulton County","State Bridge Crossing Elementary School","Leaders","Low Poverty",1,0.5,50
"2018-19","Fulton County","State Bridge Crossing Elementary School","Teachers","Low Poverty",50.9,28.3,56
"2018-19","Fulton County","State Bridge Crossing Elementary School","Teachers","Total",50.9,28.3,56
"2018-19","Fulton County","Stonewall Tell Elementary School","Leaders","Not Applicable",1,0.5,50
"2018-19","Fulton County","Stonewall Tell Elementary School","Teachers","Total",64.3,39.2,61
"2018-19","Fulton County","Summit Hill Elementary","Leaders","Low Poverty",1,0.5,50
"2018-19","Fulton County","Summit Hill Elementary","Teachers","Low Poverty",49.8,22.7,46
"2018-19","Fulton County","Summit Hill Elementary","Teachers","Total",49.8,22.7,46
"2018-19","Fulton County","Sweet Apple Elementary School","Leaders","Not Applicable",1,0.5,50
"2018-19","Fulton County","Sweet Apple Elementary School","Teachers","Low Poverty",60.7,33.3,55
"2018-19","Fulton County","Sweet Apple Elementary School","Teachers","Total",60.7,33.3,55
"2018-19","Fulton County","Taylor Road Middle School","Leaders","Low Poverty",2,0.5,25
"2018-19","Fulton County","Taylor Road Middle School","Teachers","Low Poverty",112.3,49.3,44
"2018-19","Fulton County","Taylor Road Middle School","Teachers","Total",112.3,49.3,44
"2018-19","Fulton County","Tri-Cities High School","Leaders","Low Poverty",2.5,1,40
"2018-19","Fulton County","Tri-Cities High School","Teachers","High Poverty",175.3,128.8,73
"2018-19","Fulton County","Tri-Cities High School","Teachers","Total",175.3,128.8,73
"2018-19","Fulton County","Vickery Mill Elementary","Leaders","Not Applicable",1,0.5,50
"2018-19","Fulton County","Vickery Mill Elementary","Teachers","Total",59.1,59.1,100
"2018-19","Fulton County","Webb Bridge Middle School","Leaders","High Poverty",2,0,0
"2018-19","Fulton County","Webb Bridge Middle School","Teachers","Low Poverty",130.4,71.4,55
"2018-19","Fulton County","Webb Bridge Middle School","Teachers","Total",130.4,71.4,55
"2018-19","Fulton County","Wellspring Living","Leaders","Low Poverty",1,1,100
"2018-19","Fulton County","Wellspring Living","Teachers","High Poverty",20,20,100
"2018-19","Fulton County","Wellspring Living","Teachers","Total",20,20,100
"2018-19","Fulton County","Westlake High School","Leaders","Not Applicable",2.5,1.5,60
"2018-19","Fulton County","Westlake High School","Teachers","Total",187.8,124.8,66
"2018-19","Fulton County","Wilson Creek Elementary School","Leaders","Low Poverty",1,0,0
"2018-19","Fulton County","Wilson Creek Elementary School","Teachers","Low Poverty",60.6,31.4,52
"2018-19","Fulton County","Wilson Creek Elementary School","Teachers","Total",60.6,31.4,52
"2018-19","Fulton County","Wolf Creek Elementary","Leaders","Not Applicable",1,0.5,50
"2018-19","Fulton County","Wolf Creek Elementary","Teachers","Total",59.6,59.6,100
"2018-19","Fulton County","Woodland Elementary School","Leaders","Not Applicable",1.5,1,67
"2018-19","Fulton County","Woodland Elementary School","Teachers","Low Poverty",82.5,57.2,69
"2018-19","Fulton County","Woodland Elementary School","Teachers","Total",82.5,57.2,69
"2018-19","Fulton County","Woodland Middle School","Leaders","Low Poverty",2,0.5,25
"2018-19","Fulton County","Woodland Middle School","Teachers","High Poverty",89.7,69.2,77
"2018-19","Fulton County","Woodland Middle School","Teachers","Total",89.7,69.2,77
"2018-19","Gainesville City","Centennial Arts Academy","Leaders","Not Applicable",2,0,0
"2018-19","Gainesville City","Centennial Arts Academy","Teachers","Total",63.4,24,38
"2018-19","Gainesville City","Enota Multiple Intelligences Academy","Leaders","Not Applicable",2,1,50
"2018-19","Gainesville City","Enota Multiple Intelligences Academy","Teachers","Total",53.8,18.4,34
"2018-19","Gainesville City","Fair Street International Baccalaureate World School","Leaders","Not Applicable",2,1,50
"2018-19","Gainesville City","Fair Street International Baccalaureate World School","Teachers","Total",37.2,16.2,44
"2018-19","Gainesville City","Gainesville City- All Schools","Leaders","Total",23.5,14,60
"2018-19","Gainesville City","Gainesville City- All Schools","Teachers","Total",552.3,222.3,40
"2018-19","Gainesville City","Gainesville Exploration Academy","Leaders","Not Applicable",2,0,0
"2018-19","Gainesville City","Gainesville Exploration Academy","Teachers","Total",55.5,17,31
"2018-19","Gainesville City","Gainesville High School","Leaders","Not Applicable",6.5,5,77
"2018-19","Gainesville City","Gainesville High School","Teachers","Total",137.3,74.1,54
"2018-19","Gainesville City","Gainesville Middle School","Leaders","Not Applicable",5,5,100
"2018-19","Gainesville City","Gainesville Middle School","Teachers","Total",116,70.2,61
"2018-19","Gainesville City","Mundy Mill Academy","Leaders","Not Applicable",2,1,50
"2018-19","Gainesville City","Mundy Mill Academy","Teachers","Total",40.9,40.9,100
"2018-19","Gainesville City","New Holland Core Knowledge Academy","Leaders","Not Applicable",2,1,50
"2018-19","Gainesville City","New Holland Core Knowledge Academy","Teachers","Total",48.2,22.2,46
"2018-19","Gilmer County","Clear Creek Middle School","Leaders","Not Applicable",2,1,50
"2018-19","Gilmer County","Clear Creek Middle School","Teachers","Total",46.9,23.9,51
"2018-19","Gilmer County","Ellijay Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Gilmer County","Ellijay Elementary School","Teachers","Total",42,15.8,38
"2018-19","Gilmer County","Ellijay Primary School","Leaders","Not Applicable",2,1,50
"2018-19","Gilmer County","Ellijay Primary School","Teachers","Total",41,14,34
"2018-19","Gilmer County","Gilmer County- All Schools","Leaders","Total",14,7,50
"2018-19","Gilmer County","Gilmer County- All Schools","Teachers","Total",293.9,99.4,34
"2018-19","Gilmer County","Gilmer High School","Leaders","Not Applicable",4,3,75
"2018-19","Gilmer County","Gilmer High School","Teachers","Total",79,32.5,41
"2018-19","Gilmer County","Gilmer Middle school","Leaders","Not Applicable",2,1,50
"2018-19","Gilmer County","Gilmer Middle school","Teachers","Total",48.9,22.6,46
"2018-19","Gilmer County","Mountain View Elementary","Leaders","Not Applicable",2,0,0
"2018-19","Gilmer County","Mountain View Elementary","Teachers","Total",36.1,15.7,44
"2018-19","Glascock County","Glascock County Consolidated School","Leaders","Not Applicable",1.3,1.3,100
"2018-19","Glascock County","Glascock County Consolidated School","Teachers","Total",30.2,15.9,53
"2018-19","Glascock County","Glascock County Elementary School","Leaders","Not Applicable",1.2,1.2,100
"2018-19","Glascock County","Glascock County Elementary School","Teachers","Total",19.4,19.4,100
"2018-19","Glascock County","Glascock County- All Schools","Leaders","Total",2.5,2.5,100
"2018-19","Glascock County","Glascock County- All Schools","Teachers","Total",49.5,22.9,46
"2018-19","Glynn County","Altama Elementary School","Leaders","High Poverty",2.5,0.5,20
"2018-19","Glynn County","Altama Elementary School","Teachers","High Poverty",85.5,66.5,78
"2018-19","Glynn County","Altama Elementary School","Teachers","Total",85.5,66.5,78
"2018-19","Glynn County","Brunswick High School","Leaders","Not Applicable",4.5,1,22
"2018-19","Glynn County","Brunswick High School","Teachers","Total",201.2,150,75
"2018-19","Glynn County","Burroughs-Molette Elementary School","Leaders","High Poverty",3,2,67
"2018-19","Glynn County","Burroughs-Molette Elementary School","Teachers","High Poverty",90.5,65.5,72
"2018-19","Glynn County","Burroughs-Molette Elementary School","Teachers","Total",90.5,65.5,72
"2018-19","Glynn County","Glyndale Elementary School","Leaders","Not Applicable",2,2,100
"2018-19","Glynn County","Glyndale Elementary School","Teachers","Total",98,67.5,69
"2018-19","Glynn County","Glynn Academy","Leaders","Not Applicable",5,2,40
"2018-19","Glynn County","Glynn Academy","Teachers","Low Poverty",265.8,201.6,76
"2018-19","Glynn County","Glynn Academy","Teachers","Total",265.8,201.6,76
"2018-19","Glynn County","Glynn County- All Schools","Leaders","High Poverty",8.5,4.5,53
"2018-19","Glynn County","Glynn County- All Schools","Leaders","Low Poverty",1.6,0.6,37
"2018-19","Glynn County","Glynn County- All Schools","Leaders","Total",42.1,18.6,44
"2018-19","Glynn County","Glynn County- All Schools","Teachers","High Poverty",488.7,151.7,31
"2018-19","Glynn County","Glynn County- All Schools","Teachers","Low Poverty",439.3,259.6,59
"2018-19","Glynn County","Glynn County- All Schools","Teachers","Total",1725.3,703.2,41
"2018-19","Glynn County","Glynn Middle","Leaders","Not Applicable",2,2,100
"2018-19","Glynn County","Glynn Middle","Teachers","Total",113.6,82.5,73
"2018-19","Glynn County","Golden Isles Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Glynn County","Golden Isles Elementary School","Teachers","Total",81,53.5,66
"2018-19","Glynn County","Goodyear Elementary School","Leaders","High Poverty",3,2,67
"2018-19","Glynn County","Goodyear Elementary School","Teachers","Total",87.5,73.5,84
"2018-19","Glynn County","Greer Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Glynn County","Greer Elementary School","Teachers","Total",81.1,51.5,63
"2018-19","Glynn County","Jane Macon Middle","Leaders","Not Applicable",2.5,1.5,60
"2018-19","Glynn County","Jane Macon Middle","Teachers","Total",99,74,75
"2018-19","Glynn County","Morningstar Treatment Services, Inc. Youth Estate","Leaders","Low Poverty",0.1,0.1,100
"2018-19","Glynn County","Morningstar Treatment Services, Inc. Youth Estate","Teachers","High Poverty",8.7,5.7,65
"2018-19","Glynn County","Morningstar Treatment Services, Inc. Youth Estate","Teachers","Total",8.7,5.7,65
"2018-19","Glynn County","Needwood Middle School","Leaders","Not Applicable",2,1,50
"2018-19","Glynn County","Needwood Middle School","Teachers","Total",101,74,73
"2018-19","Glynn County","Oglethorpe Point Elementary School","Leaders","Low Poverty",1.5,0.5,33
"2018-19","Glynn County","Oglethorpe Point Elementary School","Teachers","Low Poverty",60.5,35.5,59
"2018-19","Glynn County","Oglethorpe Point Elementary School","Teachers","Total",60.5,35.5,59
"2018-19","Glynn County","Risley Middle School","Leaders","Not Applicable",2,0,0
"2018-19","Glynn County","Risley Middle School","Teachers","Total",70.3,38.3,54
"2018-19","Glynn County","Satilla Marsh Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Glynn County","Satilla Marsh Elementary School","Teachers","Total",81.2,55.2,68
"2018-19","Glynn County","St. Simons Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Glynn County","St. Simons Elementary School","Teachers","Total",73.5,41.5,56
"2018-19","Glynn County","Sterling Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Glynn County","Sterling Elementary School","Teachers","Total",115,78,68
"2018-19","Gordon County","Ashworth Middle School","Leaders","Not Applicable",3,0,0
"2018-19","Gordon County","Ashworth Middle School","Teachers","Total",47.7,20.5,43
"2018-19","Gordon County","Belwood Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Gordon County","Belwood Elementary School","Teachers","Total",41.9,15.4,37
"2018-19","Gordon County","Fairmount Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Gordon County","Fairmount Elementary School","Teachers","Total",32.1,18.1,56
"2018-19","Gordon County","Gordon Central High School","Leaders","Not Applicable",4,1,25
"2018-19","Gordon County","Gordon Central High School","Teachers","Total",65.3,27.5,42
"2018-19","Gordon County","Gordon County- All Schools","Leaders","Total",27,9,33
"2018-19","Gordon County","Gordon County- All Schools","Teachers","Total",496.5,181.6,37
"2018-19","Gordon County","Red Bud Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Gordon County","Red Bud Elementary School","Teachers","Total",41.5,16,39
"2018-19","Gordon County","Red Bud Middle School","Leaders","Not Applicable",3,2,67
"2018-19","Gordon County","Red Bud Middle School","Teachers","Total",59.2,33.2,56
"2018-19","Gordon County","Sonoraville Elementary","Leaders","Not Applicable",2,1,50
"2018-19","Gordon County","Sonoraville Elementary","Teachers","Total",45,18,40
"2018-19","Gordon County","Sonoraville High School","Leaders","Not Applicable",4,2,50
"2018-19","Gordon County","Sonoraville High School","Teachers","Total",90.3,47.9,53
"2018-19","Gordon County","Swain Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Gordon County","Swain Elementary School","Teachers","Total",35,17,49
"2018-19","Gordon County","Tolbert Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Gordon County","Tolbert Elementary School","Teachers","Total",38.5,14.5,38
"2018-19","Grady County","Cairo High School","Leaders","High Poverty",5.1,2,39
"2018-19","Grady County","Cairo High School","Teachers","Total",89,48.6,55
"2018-19","Grady County","Eastside Elementary School","Leaders","High Poverty",2,1,50
"2018-19","Grady County","Eastside Elementary School","Teachers","Total",56.6,28,49
"2018-19","Grady County","Grady County- All Schools","Leaders","High Poverty",20.1,7.5,37
"2018-19","Grady County","Grady County- All Schools","Leaders","Total",20.1,7.5,37
"2018-19","Grady County","Grady County- All Schools","Teachers","Total",408.5,168.8,41
"2018-19","Grady County","Northside Elementary School","Leaders","High Poverty",2,1,50
"2018-19","Grady County","Northside Elementary School","Teachers","Total",39,25,64
"2018-19","Grady County","Shiver Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Grady County","Shiver Elementary School","Teachers","Total",60,30,50
"2018-19","Grady County","Southside Elementary School","Leaders","High Poverty",2,1,50
"2018-19","Grady County","Southside Elementary School","Teachers","Total",57.4,35.5,62
"2018-19","Grady County","Washington Middle School","Leaders","High Poverty",5,2.5,50
"2018-19","Grady County","Washington Middle School","Teachers","Total",57,34.9,61
"2018-19","Grady County","Whigham Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Grady County","Whigham Elementary School","Teachers","Total",49.5,24.6,50
"2018-19","Greene County","Anita White Carson Middle School","Leaders","High Poverty",2,2,100
"2018-19","Greene County","Anita White Carson Middle School","Teachers","High Poverty",30,21.8,73
"2018-19","Greene County","Anita White Carson Middle School","Teachers","Total",30,21.8,73
"2018-19","Greene County","Greene County High School","Leaders","High Poverty",2,2,100
"2018-19","Greene County","Greene County High School","Teachers","High Poverty",43.1,28.8,67
"2018-19","Greene County","Greene County High School","Teachers","Total",43.1,28.8,67
"2018-19","Greene County","Greene County- All Schools","Leaders","High Poverty",9.5,6.5,68
"2018-19","Greene County","Greene County- All Schools","Leaders","Low Poverty",1,0,0
"2018-19","Greene County","Greene County- All Schools","Leaders","Total",10.5,6.5,62
"2018-19","Greene County","Greene County- All Schools","Teachers","High Poverty",136.5,76.2,56
"2018-19","Greene County","Greene County- All Schools","Teachers","Low Poverty",84.4,48,57
"2018-19","Greene County","Greene County- All Schools","Teachers","Total",224.9,128.2,57
"2018-19","Greene County","Greensboro Elementary","Leaders","High Poverty",3.5,1.5,43
"2018-19","Greene County","Greensboro Elementary","Teachers","High Poverty",38.4,25.4,66
"2018-19","Greene County","Greensboro Elementary","Teachers","Total",38.4,25.4,66
"2018-19","Greene County","LAKE OCONEE CHARTER","Leaders","Low Poverty",1,0,0
"2018-19","Greene County","LAKE OCONEE CHARTER","Teachers","Low Poverty",85.4,51,60
"2018-19","Greene County","LAKE OCONEE CHARTER","Teachers","Total",85.4,51,60
"2018-19","Greene County","Union Point Elementary","Leaders","High Poverty",2,1,50
"2018-19","Greene County","Union Point Elementary","Teachers","High Poverty",24,10,42
"2018-19","Greene County","Union Point Elementary","Teachers","Total",24,10,42
"2018-19","Griffin-Spalding County","AZ Kelsey Academy","Leaders","Not Applicable",2,0,0
"2018-19","Griffin-Spalding County","AZ Kelsey Academy","Teachers","Total",7,5,71
"2018-19","Griffin-Spalding County","Anne Street Elementary School","Leaders","High Poverty",2,2,100
"2018-19","Griffin-Spalding County","Anne Street Elementary School","Teachers","High Poverty",34.4,27.4,80
"2018-19","Griffin-Spalding County","Anne Street Elementary School","Teachers","Total",34.4,27.4,80
"2018-19","Griffin-Spalding County","Atkinson Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Griffin-Spalding County","Atkinson Elementary School","Teachers","High Poverty",35.3,17.2,49
"2018-19","Griffin-Spalding County","Atkinson Elementary School","Teachers","Total",35.3,17.2,49
"2018-19","Griffin-Spalding County","Beaverbrook Elementary School","Leaders","High Poverty",2,1,50
"2018-19","Griffin-Spalding County","Beaverbrook Elementary School","Teachers","High Poverty",28,12,43
"2018-19","Griffin-Spalding County","Beaverbrook Elementary School","Teachers","Total",28,12,43
"2018-19","Griffin-Spalding County","Carver Road Middle School","Leaders","Not Applicable",2.5,0,0
"2018-19","Griffin-Spalding County","Carver Road Middle School","Teachers","Total",37.4,26.2,70
"2018-19","Griffin-Spalding County","Cowan Road Elementary School","Leaders","Not Applicable",2,2,100
"2018-19","Griffin-Spalding County","Cowan Road Elementary School","Teachers","Total",50,35,70
"2018-19","Griffin-Spalding County","Cowan Road Middle School","Leaders","High Poverty",3,2,67
"2018-19","Griffin-Spalding County","Cowan Road Middle School","Teachers","Total",51.6,44,85
"2018-19","Griffin-Spalding County","Crescent Road Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Griffin-Spalding County","Crescent Road Elementary School","Teachers","Low Poverty",35.8,18.8,53
"2018-19","Griffin-Spalding County","Crescent Road Elementary School","Teachers","Total",35.8,18.8,53
"2018-19","Griffin-Spalding County","Futral Road Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Griffin-Spalding County","Futral Road Elementary School","Teachers","Total",45.7,23.1,50
"2018-19","Griffin-Spalding County","Griffin High School","Leaders","Not Applicable",4.2,0,0
"2018-19","Griffin-Spalding County","Griffin High School","Teachers","Total",102.7,74.7,73
"2018-19","Griffin-Spalding County","Griffin-Spalding County- All Schools","Leaders","High Poverty",13,6,46
"2018-19","Griffin-Spalding County","Griffin-Spalding County- All Schools","Leaders","Total",47,17.7,38
"2018-19","Griffin-Spalding County","Griffin-Spalding County- All Schools","Teachers","High Poverty",214.8,79,37
"2018-19","Griffin-Spalding County","Griffin-Spalding County- All Schools","Teachers","Low Poverty",27,9,33
