"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","CATEGORY","SALARIES","BENEFITS","SALARIES_AND_BENEFITS","% Rev- GF/Title/Lottery","% Rev- Total K-12","% Exp- GF/Title/Lottery","% Exp-Total K-12"
"2020-21","741","Troup County","ALL","All Column Values","School Administration",8692278.43,5116200.43,13808478.86,9.68,8.44,10.53,9.86
"2020-21","741","Troup County","ALL","All Column Values","Teachers and Paraprofessionals",93394571.31,43753295.18,137147866.49,96.17,83.81,104.57,97.92
"2020-21","742","Turner County","ALL","All Column Values","General Administration",520462.05,276855.32,797317.37,4.83,4.37,5.3,4.83
"2020-21","742","Turner County","ALL","All Column Values","School Administration",1247031.82,536391.44,1783423.26,10.8,9.78,11.85,10.81
"2020-21","742","Turner County","ALL","All Column Values","Teachers and Paraprofessionals",9812969.67,4407165.74,14220135.41,86.09,77.97,94.47,86.22
"2020-21","743","Twiggs County","ALL","All Column Values","General Administration",613881.23,379045.71,992926.94,9.58,8.5,10.04,8.84
"2020-21","743","Twiggs County","ALL","All Column Values","School Administration",739405.15,406961.75,1146366.9,11.06,9.81,11.59,10.2
"2020-21","743","Twiggs County","ALL","All Column Values","Teachers and Paraprofessionals",5360542.1,2807372.43,8167914.53,78.82,69.9,82.59,72.68
"2020-21","744","Union County","ALL","All Column Values","General Administration",803857.75,541648.11,1345505.86,3.32,2.76,4.18,3.81
"2020-21","744","Union County","ALL","All Column Values","School Administration",2116779.61,1091873.4,3208653.01,7.93,6.58,9.97,9.09
"2020-21","744","Union County","ALL","All Column Values","Teachers and Paraprofessionals",26875305.29,11458389.29,38333694.58,94.7,78.6,119.16,108.55
"2020-21","745","Thomaston-Upson County","ALL","All Column Values","General Administration",1041078.61,773045.84,1814124.45,3.89,3.34,4.15,3.7
"2020-21","745","Thomaston-Upson County","ALL","All Column Values","School Administration",2903893.99,1791829.9,4695723.89,10.06,8.65,10.73,9.57
"2020-21","745","Thomaston-Upson County","ALL","All Column Values","Teachers and Paraprofessionals",30163422.13,16807722.3,46971144.43,100.65,86.49,107.33,95.76
"2020-21","746","Walker County","ALL","All Column Values","General Administration",397320.76,471935.1,869255.86,0.85,0.75,0.94,0.85
"2020-21","746","Walker County","ALL","All Column Values","School Administration",6394680.01,4310274.16,10704954.17,10.42,9.29,11.61,10.42
"2020-21","746","Walker County","ALL","All Column Values","Teachers and Paraprofessionals",74994311.08,39014274.6,114008585.68,110.99,98.97,123.67,111.01
"2020-21","747","Walton County","ALL","All Column Values","General Administration",1818671.09,1473990.4,3292661.49,2.1,1.76,2.36,1.98
"2020-21","747","Walton County","ALL","All Column Values","School Administration",9894874.55,5403758.76,15298633.31,9.74,8.18,10.98,9.22
"2020-21","747","Walton County","ALL","All Column Values","Teachers and Paraprofessionals",108868555.31,52267912.04,161136467.35,102.61,86.21,115.63,97.13
"2020-21","748","Ware County","ALL","All Column Values","General Administration",574077.59,449786.96,1023864.55,1.41,1.21,1.52,1.3
"2020-21","748","Ware County","ALL","All Column Values","School Administration",4468994.35,2560302.2,7029296.55,9.7,8.28,10.41,8.93
"2020-21","748","Ware County","ALL","All Column Values","Teachers and Paraprofessionals",50486175.2,25321176.88,75807352.08,104.61,89.32,112.21,96.3
"2020-21","749","Warren County","ALL","All Column Values","General Administration",614395.55,148369.4,762764.95,7.48,6.19,9.07,8
"2020-21","749","Warren County","ALL","All Column Values","School Administration",605328.25,253321.12,858649.37,8.42,6.97,10.21,9
"2020-21","749","Warren County","ALL","All Column Values","Teachers and Paraprofessionals",5635794.95,2816606.1,8452401.05,82.88,68.59,100.48,88.6
"2020-21","750","Washington County","ALL","All Column Values","General Administration",1385925.47,742766.44,2128691.91,6.02,5.18,6.41,6
"2020-21","750","Washington County","ALL","All Column Values","School Administration",2438675.12,1570888.33,4009563.45,11.35,9.75,12.06,11.3
"2020-21","750","Washington County","ALL","All Column Values","Teachers and Paraprofessionals",21721448.72,11856475.77,33577924.49,95.03,81.69,101.03,94.66
"2020-21","751","Wayne County","ALL","All Column Values","General Administration",619955.32,541339.21,1161294.53,2.06,1.7,2.14,1.77
"2020-21","751","Wayne County","ALL","All Column Values","School Administration",2993883.1,1680823.1,4674706.2,8.3,6.84,8.63,7.14
"2020-21","751","Wayne County","ALL","All Column Values","Teachers and Paraprofessionals",37681517.36,19128361.77,56809879.13,100.87,83.08,104.87,86.72
"2020-21","752","Webster County","ALL","All Column Values","General Administration",482585.01,177910.78,660495.79,13.3,12.19,16.45,14.31
"2020-21","752","Webster County","ALL","All Column Values","School Administration",194673.52,134129.42,328802.94,6.62,6.07,8.19,7.12
"2020-21","752","Webster County","ALL","All Column Values","Teachers and Paraprofessionals",3252909.02,1267290.79,4520199.81,91.04,83.46,112.55,97.91
"2020-21","753","Wheeler County","ALL","All Column Values","General Administration",1080104.51,434990.88,1515095.39,12.86,10.33,14.04,9.46
"2020-21","753","Wheeler County","ALL","All Column Values","School Administration",896100.94,450560.28,1346661.22,11.43,9.18,12.48,8.41
"2020-21","753","Wheeler County","ALL","All Column Values","Teachers and Paraprofessionals",8576633.49,3513904.47,12090537.96,102.62,82.42,112.06,75.52
"2020-21","754","White County","ALL","All Column Values","General Administration",839289.06,463170.16,1302459.22,2.84,2.35,3.04,2.61
"2020-21","754","White County","ALL","All Column Values","School Administration",3221976.48,1812120.97,5034097.45,10.96,9.07,11.76,10.08
"2020-21","754","White County","ALL","All Column Values","Teachers and Paraprofessionals",31603971.53,17210188.34,48814159.87,106.27,87.93,114.04,97.73
"2020-21","755","Whitfield County","ALL","All Column Values","General Administration",1424069.48,685604.41,2109673.89,1.5,1.29,1.57,1.27
"2020-21","755","Whitfield County","ALL","All Column Values","School Administration",9924428.16,6077880.04,16002308.2,11.38,9.8,11.9,9.6
"2020-21","755","Whitfield County","ALL","All Column Values","Teachers and Paraprofessionals",106837651.9,52326350.29,159164002.19,113.21,97.46,118.32,95.44
"2020-21","756","Wilcox County","ALL","All Column Values","General Administration",393770.67,256275.86,650046.53,4.23,3.88,4.68,4.28
"2020-21","756","Wilcox County","ALL","All Column Values","School Administration",917141.95,405020.55,1322162.5,8.61,7.89,9.51,8.7
"2020-21","756","Wilcox County","ALL","All Column Values","Teachers and Paraprofessionals",9656250.4,3858788.74,13515039.14,88,80.63,97.2,88.9
"2020-21","757","Wilkes County","ALL","All Column Values","General Administration",472139.77,221457.21,693596.98,3.78,3.31,4.21,3.63
"2020-21","757","Wilkes County","ALL","All Column Values","School Administration",1257622.51,593046.86,1850669.37,10.08,8.83,11.22,9.7
"2020-21","757","Wilkes County","ALL","All Column Values","Teachers and Paraprofessionals",10905323.39,5810892.09,16716215.48,91.04,79.79,101.39,87.6
"2020-21","758","Wilkinson County","ALL","All Column Values","General Administration",339357.2,266878.47,606235.67,3.35,2.89,4.02,3.58
"2020-21","758","Wilkinson County","ALL","All Column Values","School Administration",1377060,827091.97,2204151.97,12.17,10.49,14.61,13
"2020-21","758","Wilkinson County","ALL","All Column Values","Teachers and Paraprofessionals",8822080.28,4652729.77,13474810.05,74.42,64.15,89.29,79.48
"2020-21","759","Worth County","ALL","All Column Values","General Administration",579169.31,342980.03,922149.34,2.69,2.42,2.96,2.5
"2020-21","759","Worth County","ALL","All Column Values","School Administration",1947183.36,1040358.14,2987541.5,8.73,7.83,9.6,8.11
"2020-21","759","Worth County","ALL","All Column Values","Teachers and Paraprofessionals",20758497.41,9327386.12,30085883.53,87.87,78.82,96.68,81.71
"2020-21","761","Atlanta Public Schools","ALL","All Column Values","General Administration",22128843.56,8366107.61,30494951.17,2.67,2.4,2.86,2.59
"2020-21","761","Atlanta Public Schools","ALL","All Column Values","School Administration",66864691.19,27514386.13,94379077.32,8.26,7.43,8.85,8.01
"2020-21","761","Atlanta Public Schools","ALL","All Column Values","Teachers and Paraprofessionals",495022234.46,309275258.33,804297492.79,70.43,63.31,75.38,68.3
"2020-21","763","Bremen City","ALL","All Column Values","General Administration",629235.65,792735.71,1421971.36,5.78,3.38,6.49,5.27
"2020-21","763","Bremen City","ALL","All Column Values","School Administration",1619248.92,975816.64,2595065.56,10.54,6.16,11.85,9.61
"2020-21","763","Bremen City","ALL","All Column Values","Teachers and Paraprofessionals",18595385.84,9219963.6,27815349.44,112.98,66.03,126.99,103.03
"2020-21","764","Buford City","ALL","All Column Values","General Administration",2329315.61,1328832.6,3658148.21,5.69,4.99,5.88,4.82
"2020-21","764","Buford City","ALL","All Column Values","School Administration",3860492.36,2329007.13,6189499.49,9.62,8.45,9.95,8.15
"2020-21","764","Buford City","ALL","All Column Values","Teachers and Paraprofessionals",48375868.58,21865670.45,70241539.03,109.19,95.87,112.9,92.52
"2020-21","765","Calhoun City","ALL","All Column Values","General Administration",951384.48,440340.69,1391725.17,3.28,2.49,3.95,3.12
"2020-21","765","Calhoun City","ALL","All Column Values","School Administration",2258303.33,1229469.93,3487773.26,8.22,6.24,9.9,7.81
"2020-21","765","Calhoun City","ALL","All Column Values","Teachers and Paraprofessionals",26550286.73,13318514.29,39868801.02,93.96,71.36,113.15,89.24
"2020-21","766","Carrollton City","ALL","All Column Values","General Administration",1754750.09,748883.88,2503633.97,4.37,3.76,5.07,4.08
"2020-21","766","Carrollton City","ALL","All Column Values","School Administration",3750946.34,2229997.46,5980943.8,10.45,8.97,12.1,9.74
"2020-21","766","Carrollton City","ALL","All Column Values","Teachers and Paraprofessionals",38044402.74,18764840.09,56809242.83,99.22,85.21,114.96,92.56
"2020-21","767","Cartersville City","ALL","All Column Values","General Administration",621921.92,608502.53,1230424.45,2.57,1.05,2.66,2.22
"2020-21","767","Cartersville City","ALL","All Column Values","School Administration",2467400.66,1449236.69,3916637.35,8.18,3.35,8.48,7.06
"2020-21","767","Cartersville City","ALL","All Column Values","Teachers and Paraprofessionals",34801909.79,16095420.16,50897329.95,106.33,43.47,110.17,91.68
"2020-21","769","Chickamauga City","ALL","All Column Values","General Administration",748702.64,428371.89,1177074.53,8.93,7.99,9.37,8
"2020-21","769","Chickamauga City","ALL","All Column Values","School Administration",949674,509400.19,1459074.19,11.08,9.9,11.62,9.91
"2020-21","769","Chickamauga City","ALL","All Column Values","Teachers and Paraprofessionals",8932956.73,4276494.51,13209451.24,100.27,89.66,105.17,89.72
"2020-21","771","Commerce City","ALL","All Column Values","General Administration",276000,261611.56,537611.56,2.62,2.2,3.1,2.61
"2020-21","771","Commerce City","ALL","All Column Values","School Administration",1198921.16,737462.95,1936384.11,9.42,7.94,11.16,9.4
"2020-21","771","Commerce City","ALL","All Column Values","Teachers and Paraprofessionals",13060116.97,6379327.38,19439444.35,94.6,79.7,112.03,94.41
"2020-21","772","Dalton Public Schools","ALL","All Column Values","General Administration",1329913.5,650939.9,1980853.4,2.1,1.8,2.21,1.78
"2020-21","772","Dalton Public Schools","ALL","All Column Values","School Administration",5924214.62,2603368.94,8527583.56,9.05,7.74,9.5,7.65
"2020-21","772","Dalton Public Schools","ALL","All Column Values","Teachers and Paraprofessionals",63931171.38,33814154.1,97745325.48,103.71,88.76,108.91,87.68
"2020-21","773","Decatur City","ALL","All Column Values","General Administration",1005360.73,617351.86,1622712.59,2.08,1.83,1.92,1.77
"2020-21","773","Decatur City","ALL","All Column Values","School Administration",6442129.91,3345753.39,9787883.3,12.52,11.05,11.6,10.69
"2020-21","773","Decatur City","ALL","All Column Values","Teachers and Paraprofessionals",54872143.86,30057185.53,84929329.39,108.61,95.91,100.67,92.75
"2020-21","774","Dublin City","ALL","All Column Values","General Administration",567048.42,289631.15,856679.57,2.61,2.23,3.13,2.49
"2020-21","774","Dublin City","ALL","All Column Values","School Administration",1776155.91,931520.53,2707676.44,8.23,7.04,9.9,7.86
"2020-21","774","Dublin City","ALL","All Column Values","Teachers and Paraprofessionals",17402999.9,7919714.03,25322713.93,77.01,65.83,92.63,73.47
"2020-21","776","Gainesville City","ALL","All Column Values","General Administration",1976851.53,1681565.85,3658417.38,4.26,1.89,4.29,2.87
"2020-21","776","Gainesville City","ALL","All Column Values","School Administration",6066725.8,3409111.77,9475837.57,11.04,4.89,11.12,7.43
"2020-21","776","Gainesville City","ALL","All Column Values","Teachers and Paraprofessionals",57190704.16,29938760.37,87129464.53,101.51,44.98,102.25,68.35
"2020-21","779","Jefferson City","ALL","All Column Values","General Administration",612621.41,294901.71,907523.12,2.56,2.02,2.58,2.2
"2020-21","779","Jefferson City","ALL","All Column Values","School Administration",2362458.79,1104420.44,3466879.23,9.79,7.72,9.86,8.4
"2020-21","779","Jefferson City","ALL","All Column Values","Teachers and Paraprofessionals",30845707.23,12868974.55,43714681.78,123.46,97.4,124.35,105.96
"2020-21","781","Marietta City","ALL","All Column Values","General Administration",2314661.25,1422714.33,3737375.58,2.92,2.57,3.13,2.62
"2020-21","781","Marietta City","ALL","All Column Values","School Administration",7614652.05,4407062.66,12021714.71,9.4,8.27,10.07,8.42
"2020-21","781","Marietta City","ALL","All Column Values","Teachers and Paraprofessionals",84941130.41,40525713.3,125466843.71,98.15,86.3,105.13,87.88
"2020-21","7820108","State Charter Schools- Mountain Education Center School","ALL","All Column Values","General Administration",528875.41,638048.24,1166923.65,4.12,4.12,5.1,5.1
"2020-21","7820108","State Charter Schools- Mountain Education Center School","ALL","All Column Values","School Administration",3022311.29,1759724.25,4782035.54,16.87,16.87,20.88,20.88
"2020-21","7820108","State Charter Schools- Mountain Education Center School","ALL","All Column Values","Teachers and Paraprofessionals",11443628.83,1368941.48,12812570.31,45.19,45.19,55.94,55.94
"2020-21","7820110","State Charter Schools- Odyssey School","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2020-21","7820110","State Charter Schools- Odyssey School","ALL","All Column Values","School Administration",292719.48,0,292719.48,5.12,4.66,5.98,5.93
"2020-21","7820110","State Charter Schools- Odyssey School","ALL","All Column Values","Teachers and Paraprofessionals",2449815.71,1543081.67,3992897.38,69.82,63.55,81.57,80.84
"2020-21","7820120","State Charter Schools- Georgia Cyber Academy","ALL","All Column Values","General Administration",0,14,14,0,0,0,0
"2020-21","7820120","State Charter Schools- Georgia Cyber Academy","ALL","All Column Values","School Administration",736872.16,981756.95,1718629.11,1.75,1.75,1.87,1.87
"2020-21","7820120","State Charter Schools- Georgia Cyber Academy","ALL","All Column Values","Teachers and Paraprofessionals",65538788.89,24331305.69,89870094.58,91.4,91.4,97.73,97.73
"2020-21","7820121","State Charter Schools- Utopian Academy for the Arts Charter School","ALL","All Column Values","General Administration",0,4151.17,4151.17,0.09,0.09,0.13,0.13
"2020-21","7820121","State Charter Schools- Utopian Academy for the Arts Charter School","ALL","All Column Values","School Administration",1093180.38,9000,1102180.38,23.05,23.05,34.79,34.79
"2020-21","7820121","State Charter Schools- Utopian Academy for the Arts Charter School","ALL","All Column Values","Teachers and Paraprofessionals",1963501.15,350270.43,2313771.58,48.38,48.38,73.03,73.03
"2020-21","7820212","State Charter Schools- Cherokee Charter Academy","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2020-21","7820212","State Charter Schools- Cherokee Charter Academy","ALL","All Column Values","School Administration",567091.1,203426.81,770517.91,10.73,10.39,9.59,9.36
"2020-21","7820212","State Charter Schools- Cherokee Charter Academy","ALL","All Column Values","Teachers and Paraprofessionals",5194723.14,2275919.79,7470642.93,104.02,100.73,92.95,90.78
"2020-21","7820412","State Charter Schools- Georgia Connections Academy","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2020-21","7820412","State Charter Schools- Georgia Connections Academy","ALL","All Column Values","School Administration",2946011.55,1273368.26,4219379.81,10.41,10.41,13.12,13.12
"2020-21","7820412","State Charter Schools- Georgia Connections Academy","ALL","All Column Values","Teachers and Paraprofessionals",15268758.18,6590441.02,21859199.2,53.93,53.93,67.95,67.95
"2020-21","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","ALL","All Column Values","General Administration",0,58,58,0,0,0,0
"2020-21","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","ALL","All Column Values","School Administration",927478.88,218229.9,1145708.78,13.33,13.29,19.46,19.37
"2020-21","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","ALL","All Column Values","Teachers and Paraprofessionals",3092292.35,1106842.7,4199135.05,48.85,48.7,71.31,71
"2020-21","7820613","State Charter Schools- Foothills Charter High School (Madison Campus)","ALL","All Column Values","General Administration",1958349.35,563440.7,2521790.05,8.88,8.88,12.56,12.56
"2020-21","7820613","State Charter Schools- Foothills Charter High School (Madison Campus)","ALL","All Column Values","School Administration",3557577.24,423644.94,3981222.18,14.02,14.02,19.83,19.83
"2020-21","7820613","State Charter Schools- Foothills Charter High School (Madison Campus)","ALL","All Column Values","Teachers and Paraprofessionals",11651653.56,1145212.33,12796865.89,45.07,45.07,63.74,63.74
"2020-21","7820614","State Charter Schools- International Charter School of Atlanta","ALL","All Column Values","General Administration",331108.57,1745106.92,2076215.49,20.18,20.18,24.92,24.92
"2020-21","7820614","State Charter Schools- International Charter School of Atlanta","ALL","All Column Values","School Administration",354034.86,148310.85,502345.71,4.88,4.88,6.03,6.03
"2020-21","7820614","State Charter Schools- International Charter School of Atlanta","ALL","All Column Values","Teachers and Paraprofessionals",4737972.03,795270.79,5533242.82,53.78,53.78,66.42,66.42
"2020-21","7820615","State Charter Schools- Scintilla Charter Academy","ALL","All Column Values","General Administration",150499.92,67661.44,218161.36,3.33,3.16,4.51,3.4
"2020-21","7820615","State Charter Schools- Scintilla Charter Academy","ALL","All Column Values","School Administration",403125,163727.82,566852.82,8.66,8.2,11.71,8.83
"2020-21","7820615","State Charter Schools- Scintilla Charter Academy","ALL","All Column Values","Teachers and Paraprofessionals",3480618.9,1762127.11,5242746.01,80.08,75.88,108.27,81.69
"2020-21","7820616","State Charter Schools- Georgia School for Innovation and the Classics","ALL","All Column Values","General Administration",0,32439.75,32439.75,0.4,0.4,0.41,0.38
"2020-21","7820616","State Charter Schools- Georgia School for Innovation and the Classics","ALL","All Column Values","School Administration",450524.92,203483.52,654008.44,8.02,8.02,8.28,7.74
"2020-21","7820616","State Charter Schools- Georgia School for Innovation and the Classics","ALL","All Column Values","Teachers and Paraprofessionals",4596431.58,1669464.74,6265896.32,76.84,76.84,79.33,74.11
"2020-21","7820617","State Charter Schools- Dubois Integrity Academy I","ALL","All Column Values","General Administration",183476.06,50414.38,233890.44,1.96,1.87,1.95,1.88
"2020-21","7820617","State Charter Schools- Dubois Integrity Academy I","ALL","All Column Values","School Administration",663899.25,121184.34,785083.59,6.57,6.29,6.54,6.29
"2020-21","7820617","State Charter Schools- Dubois Integrity Academy I","ALL","All Column Values","Teachers and Paraprofessionals",6548018.81,2274665.3,8822684.11,73.84,70.69,73.55,70.73
"2020-21","7820618","State Charter Schools- Coastal Plains Charter High School - Candler Campus","ALL","All Column Values","General Administration",1540493.46,269656.52,1810149.98,12.84,12.84,16.48,16.48
"2020-21","7820618","State Charter Schools- Coastal Plains Charter High School - Candler Campus","ALL","All Column Values","School Administration",2447673.76,473090.17,2920763.93,20.71,20.71,26.59,26.59
"2020-21","7820618","State Charter Schools- Coastal Plains Charter High School - Candler Campus","ALL","All Column Values","Teachers and Paraprofessionals",5259170.55,426148.01,5685318.56,40.32,40.32,51.76,51.76
"2020-21","7830103","State Charter Schools II- Statesboro STEAM Academy","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2020-21","7830103","State Charter Schools II- Statesboro STEAM Academy","ALL","All Column Values","School Administration",275553,175700,451253,20.56,20.56,20.64,20.64
"2020-21","7830103","State Charter Schools II- Statesboro STEAM Academy","ALL","All Column Values","Teachers and Paraprofessionals",1501490,605666,2107156,96,96,96.37,96.37
"2020-21","7830210","State Charter Schools II- Pataula Charter Academy","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2020-21","7830210","State Charter Schools II- Pataula Charter Academy","ALL","All Column Values","School Administration",938205.98,349395.19,1287601.17,14.42,14.13,18.83,18.22
"2020-21","7830210","State Charter Schools II- Pataula Charter Academy","ALL","All Column Values","Teachers and Paraprofessionals",4643350.3,1963256.24,6606606.54,73.98,72.52,96.59,93.51
"2020-21","7830310","State Charter Schools II- Fulton Leadership Academy","ALL","All Column Values","General Administration",0,25278,25278,0.64,0.63,0.67,0.65
"2020-21","7830310","State Charter Schools II- Fulton Leadership Academy","ALL","All Column Values","School Administration",330140,97749,427889,10.81,10.7,11.29,10.97
"2020-21","7830310","State Charter Schools II- Fulton Leadership Academy","ALL","All Column Values","Teachers and Paraprofessionals",1565292,686972,2252264,56.87,56.3,59.42,57.74
"2020-21","7830410","State Charter Schools II- Atlanta Heights Charter School","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2020-21","7830410","State Charter Schools II- Atlanta Heights Charter School","ALL","All Column Values","School Administration",872365.89,453765.55,1326131.44,14.62,14.62,13.78,13.78
"2020-21","7830410","State Charter Schools II- Atlanta Heights Charter School","ALL","All Column Values","Teachers and Paraprofessionals",4541243.53,1918088.61,6459332.14,71.22,71.22,67.1,67.1
"2020-21","7830610","State Charter Schools II- Coweta Charter Academy","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2020-21","7830610","State Charter Schools II- Coweta Charter Academy","ALL","All Column Values","School Administration",436694.12,133561.16,570255.28,7.29,7.03,6.91,6.71
"2020-21","7830610","State Charter Schools II- Coweta Charter Academy","ALL","All Column Values","Teachers and Paraprofessionals",5050976.73,2106523.45,7157500.18,91.55,88.18,86.79,84.25
"2020-21","7830611","State Charter Schools II- Cirrus Charter Academy","ALL","All Column Values","General Administration",668.69,30275.68,30944.37,0.44,0.43,0.45,0.44
"2020-21","7830611","State Charter Schools II- Cirrus Charter Academy","ALL","All Column Values","School Administration",388018.1,161130.7,549148.8,7.81,7.58,7.99,7.75
"2020-21","7830611","State Charter Schools II- Cirrus Charter Academy","ALL","All Column Values","Teachers and Paraprofessionals",2444061.76,2187903.11,4631964.87,65.89,63.91,67.43,65.36
"2020-21","7830612","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","ALL","All Column Values","General Administration",227639.82,114514.39,342154.21,6.48,6.25,7.84,7.55
"2020-21","7830612","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","ALL","All Column Values","School Administration",569571.12,265651.07,835222.19,15.83,15.26,19.13,18.43
"2020-21","7830612","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","ALL","All Column Values","Teachers and Paraprofessionals",2698161.22,1264516.76,3962677.98,75.09,72.41,90.78,87.44
"2020-21","7830613","State Charter Schools II- Brookhaven Innovation Academy","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2020-21","7830613","State Charter Schools II- Brookhaven Innovation Academy","ALL","All Column Values","School Administration",564442.33,215760.51,780202.84,12.71,12.71,16.62,14.4
"2020-21","7830613","State Charter Schools II- Brookhaven Innovation Academy","ALL","All Column Values","Teachers and Paraprofessionals",3450868.55,1086623.06,4537491.61,73.89,73.89,96.67,83.77
"2020-21","7830614","State Charter Schools II- Liberty Tech Charter Academy","ALL","All Column Values","General Administration",63094.63,29031.66,92126.29,1.76,1.76,2.06,2.06
"2020-21","7830614","State Charter Schools II- Liberty Tech Charter Academy","ALL","All Column Values","School Administration",399290.77,130278.75,529569.52,10.1,10.1,11.86,11.86
"2020-21","7830614","State Charter Schools II- Liberty Tech Charter Academy","ALL","All Column Values","Teachers and Paraprofessionals",3412715.17,1991277.33,5403992.5,103.05,103.05,121.03,121.03
"2020-21","7830615","State Charter Schools II- Genesis Innovation Academy for Boys","ALL","All Column Values","General Administration",83725,26778,110503,1.48,1.48,1.63,1.62
"2020-21","7830615","State Charter Schools II- Genesis Innovation Academy for Boys","ALL","All Column Values","School Administration",643233,113824,757057,10.12,10.12,11.18,11.11
"2020-21","7830615","State Charter Schools II- Genesis Innovation Academy for Boys","ALL","All Column Values","Teachers and Paraprofessionals",2476362,827152,3303514,44.16,44.14,48.77,48.46
"2020-21","7830616","State Charter Schools II- Genesis Innovation Academy for Girls","ALL","All Column Values","General Administration",145916,27157,173073,2.39,2.39,2.59,2.58
"2020-21","7830616","State Charter Schools II- Genesis Innovation Academy for Girls","ALL","All Column Values","School Administration",580836,114971,695807,9.61,9.61,10.41,10.37
"2020-21","7830616","State Charter Schools II- Genesis Innovation Academy for Girls","ALL","All Column Values","Teachers and Paraprofessionals",2380501,1040033,3420534,47.24,47.22,51.18,50.96
"2020-21","7830617","State Charter Schools II- Resurgence Hall Charter School","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2020-21","7830617","State Charter Schools II- Resurgence Hall Charter School","ALL","All Column Values","School Administration",687751.77,341590.23,1029342,21.59,21.07,32.09,30.96
"2020-21","7830617","State Charter Schools II- Resurgence Hall Charter School","ALL","All Column Values","Teachers and Paraprofessionals",1667859.87,583652.56,2251512.43,47.22,46.09,70.2,67.73
"2020-21","7830618","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2020-21","7830618","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","ALL","All Column Values","School Administration",857880.29,1076669.1,1934549.39,27.68,27.23,33.41,32.8
"2020-21","7830618","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","ALL","All Column Values","Teachers and Paraprofessionals",3349952.33,811129.56,4161081.89,59.55,58.57,71.87,70.56
"2020-21","7830619","State Charter Schools II- International Academy of Smyrna","ALL","All Column Values","General Administration",750,0,750,0.01,0.01,0.01,0.01
"2020-21","7830619","State Charter Schools II- International Academy of Smyrna","ALL","All Column Values","School Administration",463087.45,144894.28,607981.73,10.78,10.6,11.29,11.1
"2020-21","7830619","State Charter Schools II- International Academy of Smyrna","ALL","All Column Values","Teachers and Paraprofessionals",2463327.88,1304666.44,3767994.32,66.8,65.71,70,68.81
"2020-21","7830620","State Charter Schools II- International Charter Academy of Georgia","ALL","All Column Values","General Administration",233376.83,86629.7,320006.53,12.25,12.25,14.14,14.14
"2020-21","7830620","State Charter Schools II- International Charter Academy of Georgia","ALL","All Column Values","School Administration",197282.28,95266.23,292548.51,11.2,11.2,12.92,12.92
"2020-21","7830620","State Charter Schools II- International Charter Academy of Georgia","ALL","All Column Values","Teachers and Paraprofessionals",722950.36,721685.46,1444635.82,55.3,55.3,63.81,63.81
"2020-21","7830621","State Charter Schools II- SLAM Academy of Atlanta","ALL","All Column Values","General Administration",0,14,14,0,0,0,0
"2020-21","7830621","State Charter Schools II- SLAM Academy of Atlanta","ALL","All Column Values","School Administration",324302,118501,442803,30.34,29.4,31.99,30.39
"2020-21","7830621","State Charter Schools II- SLAM Academy of Atlanta","ALL","All Column Values","Teachers and Paraprofessionals",605899,203762,809661,55.48,53.76,58.5,55.57
"2020-21","784","Pelham City","ALL","All Column Values","General Administration",522953.99,166121.19,689075.18,4.49,3.58,4.71,3.15
"2020-21","784","Pelham City","ALL","All Column Values","School Administration",1144743.06,601727.59,1746470.65,11.39,9.06,11.93,7.97
"2020-21","784","Pelham City","ALL","All Column Values","Teachers and Paraprofessionals",12696320.19,5334552.33,18030872.52,117.57,93.56,123.22,82.31
"2020-21","785","Rome City","ALL","All Column Values","General Administration",1357236.28,597756.81,1954993.09,2.43,2.12,2.62,2.14
"2020-21","785","Rome City","ALL","All Column Values","School Administration",4276821.59,2477069.62,6753891.21,8.38,7.33,9.06,7.39
"2020-21","785","Rome City","ALL","All Column Values","Teachers and Paraprofessionals",52637284.77,26927656.57,79564941.34,98.78,86.3,106.71,87.01
"2020-21","786","Social Circle City","ALL","All Column Values","General Administration",820395.25,421325.64,1241720.89,6.15,5.4,6.28,5.88
"2020-21","786","Social Circle City","ALL","All Column Values","School Administration",1819231.19,770459.42,2589690.61,12.83,11.26,13.1,12.26
