"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","OUTOFFIELD_FTE","OUTOFFIELD_FTE_PCT"
"2020-21","Greene County","Anita White Carson Middle School","Teachers","High Poverty",45.2,2.8,6
"2020-21","Greene County","Anita White Carson Middle School","Teachers","Total",45.2,2.8,6
"2020-21","Greene County","Greene County High School","Teachers","High Poverty",42.2,5,12
"2020-21","Greene County","Greene County High School","Teachers","Total",42.2,5,12
"2020-21","Greene County","Greene County Primary School","Teachers","High Poverty",38.6,0.4,1
"2020-21","Greene County","Greene County Primary School","Teachers","Total",38.6,0.4,1
"2020-21","Greene County","Greene County- All Schools","Teachers","High Poverty",126.1,8.1,6
"2020-21","Greene County","Greene County- All Schools","Teachers","Low Poverty",79.2,3.1,4
"2020-21","Greene County","Greene County- All Schools","Teachers","Total",205.2,11.3,5
"2020-21","Greene County","LAKE OCONEE CHARTER","Teachers","Low Poverty",56.4,1.2,2
"2020-21","Greene County","LAKE OCONEE CHARTER","Teachers","Total",56.4,1.2,2
"2020-21","Greene County","Lake Oconee Charter High School","Teachers","Low Poverty",22.8,2,9
"2020-21","Greene County","Lake Oconee Charter High School","Teachers","Total",22.8,2,9
"2020-21","Griffin-Spalding County","AZ Kelsey Academy","Teachers","Total",6,1,16
"2020-21","Griffin-Spalding County","Anne Street Elementary School","Teachers","High Poverty",24.3,0.2,1
"2020-21","Griffin-Spalding County","Anne Street Elementary School","Teachers","Total",24.3,0.2,1
"2020-21","Griffin-Spalding County","Atkinson Elementary School","Teachers","High Poverty",30.3,1.1,4
"2020-21","Griffin-Spalding County","Atkinson Elementary School","Teachers","Total",30.3,1.1,4
"2020-21","Griffin-Spalding County","Beaverbrook Elementary School","Teachers","Total",24.7,0,0
"2020-21","Griffin-Spalding County","Carver Road Middle School","Teachers","Total",31.5,2.5,8
"2020-21","Griffin-Spalding County","Cowan Road Elementary School","Teachers","Total",37.9,0,0
"2020-21","Griffin-Spalding County","Cowan Road Middle School","Teachers","Total",40.8,2.4,6
"2020-21","Griffin-Spalding County","Crescent Road Elementary School","Teachers","Total",26.9,1,4
"2020-21","Griffin-Spalding County","Futral Road Elementary School","Teachers","Total",41,1,3
"2020-21","Griffin-Spalding County","Griffin High School","Teachers","Total",84.6,8.6,10
"2020-21","Griffin-Spalding County","Griffin-Spalding County- All Schools","Teachers","High Poverty",91,2.4,3
"2020-21","Griffin-Spalding County","Griffin-Spalding County- All Schools","Teachers","Total",645.5,35.5,6
"2020-21","Griffin-Spalding County","Jackson Road Elementary School","Teachers","Total",26.5,1,4
"2020-21","Griffin-Spalding County","Jordan Hill Road Elementary School","Teachers","Total",31,0.5,2
"2020-21","Griffin-Spalding County","Kennedy Road Middle School","Teachers","Total",31.7,4.9,15
"2020-21","Griffin-Spalding County","Moore Elementary School","Teachers","High Poverty",22.2,0,0
"2020-21","Griffin-Spalding County","Moore Elementary School","Teachers","Total",22.2,0,0
"2020-21","Griffin-Spalding County","Moreland Road Elementary","Teachers","Total",33.9,0,0
"2020-21","Griffin-Spalding County","Orrs Elementary School","Teachers","Total",35.1,0,0
"2020-21","Griffin-Spalding County","Rehoboth Road Middle School","Teachers","Total",43.4,2.1,5
"2020-21","Griffin-Spalding County","Spalding High School","Teachers","Total",73.7,9.2,12
"2020-21","Gwinnett County","Alcova Elementary School","Teachers","Total",89,1.7,2
"2020-21","Gwinnett County","Alford Elementary","Teachers","Total",63,0.3,0
"2020-21","Gwinnett County","Anderson-Livsey Elementary School","Teachers","Total",46,0.7,2
"2020-21","Gwinnett County","Annistown Elementary School","Teachers","Total",47,1.6,3
"2020-21","Gwinnett County","Arcado Elementary School","Teachers","Total",61,0.8,1
"2020-21","Gwinnett County","Archer High School","Teachers","Low Poverty",140.6,12.5,9
"2020-21","Gwinnett County","Archer High School","Teachers","Total",140.6,12.5,9
"2020-21","Gwinnett County","Baggett Elementary School","Teachers","Total",63,2.2,4
"2020-21","Gwinnett County","Baldwin Elementary","Teachers","Total",64.7,2.9,5
"2020-21","Gwinnett County","Bay Creek Middle School","Teachers","Total",68,4.5,7
"2020-21","Gwinnett County","Beaver Ridge Elementary School","Teachers","Total",66.5,0.1,0
"2020-21","Gwinnett County","Benefield Elementary School","Teachers","Total",79,1.2,2
"2020-21","Gwinnett County","Berkeley Lake Elementary School","Teachers","Total",53,0,0
"2020-21","Gwinnett County","Berkmar High School","Teachers","Total",173.1,20.2,12
"2020-21","Gwinnett County","Berkmar Middle School","Teachers","Total",74.5,3.8,5
"2020-21","Gwinnett County","Bethesda Elementary School","Teachers","Total",75,1.8,2
"2020-21","Gwinnett County","Britt Elementary School","Teachers","Total",36.6,0.5,1
"2020-21","Gwinnett County","Brookwood Elementary School","Teachers","Low Poverty",88.3,2.1,2
"2020-21","Gwinnett County","Brookwood Elementary School","Teachers","Total",88.3,2.1,2
"2020-21","Gwinnett County","Brookwood High School","Teachers","Low Poverty",182.8,15,8
"2020-21","Gwinnett County","Brookwood High School","Teachers","Total",182.8,15,8
"2020-21","Gwinnett County","Burnette Elementary School","Teachers","Low Poverty",49.6,0.3,1
"2020-21","Gwinnett County","Burnette Elementary School","Teachers","Total",49.6,0.3,1
"2020-21","Gwinnett County","Camp Creek Elementary School","Teachers","Low Poverty",83,2.3,3
"2020-21","Gwinnett County","Camp Creek Elementary School","Teachers","Total",83,2.3,3
"2020-21","Gwinnett County","Cedar Hill Elementary School","Teachers","Total",58.5,0.2,0
"2020-21","Gwinnett County","Centerville Elementary School","Teachers","Total",44,1.5,3
"2020-21","Gwinnett County","Central Gwinnett High School","Teachers","Total",121.3,12.7,10
"2020-21","Gwinnett County","Chattahoochee Elementary School","Teachers","Low Poverty",78.5,4.6,6
"2020-21","Gwinnett County","Chattahoochee Elementary School","Teachers","Total",78.5,4.6,6
"2020-21","Gwinnett County","Chesney Elementary School","Teachers","Total",76,3.6,5
"2020-21","Gwinnett County","Coleman Middle School","Teachers","Total",53,0.4,1
"2020-21","Gwinnett County","Collins Hill High School","Teachers","Low Poverty",146.7,10.2,7
"2020-21","Gwinnett County","Collins Hill High School","Teachers","Total",146.7,10.2,7
"2020-21","Gwinnett County","Cooper Elementary School","Teachers","Low Poverty",84.8,0.5,1
"2020-21","Gwinnett County","Cooper Elementary School","Teachers","Total",84.8,0.5,1
"2020-21","Gwinnett County","Corley Elementary School","Teachers","Total",73,0.8,1
"2020-21","Gwinnett County","Couch Middle School","Teachers","Low Poverty",60.3,0.3,0
"2020-21","Gwinnett County","Couch Middle School","Teachers","Total",60.3,0.3,0
"2020-21","Gwinnett County","Craig Elementary School","Teachers","Low Poverty",69,2.3,3
"2020-21","Gwinnett County","Craig Elementary School","Teachers","Total",69,2.3,3
"2020-21","Gwinnett County","Creekland Middle School","Teachers","Total",111.5,4.7,4
"2020-21","Gwinnett County","Crews Middle School","Teachers","Low Poverty",79,1.6,2
"2020-21","Gwinnett County","Crews Middle School","Teachers","Total",79,1.6,2
"2020-21","Gwinnett County","Dacula Elementary School","Teachers","Total",70,0.9,1
"2020-21","Gwinnett County","Dacula High School","Teachers","Low Poverty",117.1,14.7,13
"2020-21","Gwinnett County","Dacula High School","Teachers","Total",117.1,14.7,13
"2020-21","Gwinnett County","Dacula Middle School","Teachers","Total",100.9,5.2,5
"2020-21","Gwinnett County","Discovery High School","Teachers","Total",156.1,8.1,5
"2020-21","Gwinnett County","Duluth High School","Teachers","Total",144.7,12.5,9
"2020-21","Gwinnett County","Duluth Middle School","Teachers","Total",93,4.7,5
"2020-21","Gwinnett County","Duncan Creek Elementary","Teachers","Low Poverty",70,0.9,1
"2020-21","Gwinnett County","Duncan Creek Elementary","Teachers","Total",70,0.9,1
"2020-21","Gwinnett County","Dyer Elementary School","Teachers","Total",51.5,1.6,3
"2020-21","Gwinnett County","Ferguson Elementary School","Teachers","Total",60.5,0.7,1
"2020-21","Gwinnett County","Five Forks Middle School","Teachers","Low Poverty",70,1.9,3
"2020-21","Gwinnett County","Five Forks Middle School","Teachers","Total",70,1.9,3
"2020-21","Gwinnett County","Fort Daniel Elementary School","Teachers","Low Poverty",43,2.5,6
"2020-21","Gwinnett County","Fort Daniel Elementary School","Teachers","Total",43,2.5,6
"2020-21","Gwinnett County","Freeman's Mill Elementary School","Teachers","Low Poverty",58.6,1.4,2
"2020-21","Gwinnett County","Freeman's Mill Elementary School","Teachers","Total",58.6,1.4,2
"2020-21","Gwinnett County","Grace Snell Middle School","Teachers","Total",73,6.9,9
"2020-21","Gwinnett County","Graves Elementary School","Teachers","Total",74,1,1
"2020-21","Gwinnett County","Grayson Elementary School","Teachers","Low Poverty",61.5,1.3,2
"2020-21","Gwinnett County","Grayson Elementary School","Teachers","Total",61.5,1.3,2
"2020-21","Gwinnett County","Grayson High School","Teachers","Low Poverty",165.5,14.2,9
"2020-21","Gwinnett County","Grayson High School","Teachers","Total",165.5,14.2,9
"2020-21","Gwinnett County","Gwin Oaks Elementary School","Teachers","Low Poverty",63,0.5,1
"2020-21","Gwinnett County","Gwin Oaks Elementary School","Teachers","Total",63,0.5,1
"2020-21","Gwinnett County","Gwinnett County- All Schools","Teachers","Low Poverty",4846.8,233.7,5
"2020-21","Gwinnett County","Gwinnett County- All Schools","Teachers","Total",10763.5,491.7,5
"2020-21","Gwinnett County","Gwinnett InterVention Education (GIVE) Center East","Teachers","Total",34,0.3,1
"2020-21","Gwinnett County","Gwinnett Intervention Education Center (GIVE) West","Teachers","Total",32,0.9,3
"2020-21","Gwinnett County","Gwinnett Online Campus","Teachers","Low Poverty",50,0.7,1
"2020-21","Gwinnett County","Gwinnett Online Campus","Teachers","Total",50,0.7,1
"2020-21","Gwinnett County","Gwinnett School of Mathematics, Science and Technology","Teachers","Low Poverty",71.1,10.3,14
"2020-21","Gwinnett County","Gwinnett School of Mathematics, Science and Technology","Teachers","Total",71.1,10.3,14
"2020-21","Gwinnett County","Harbins Elementary School","Teachers","Low Poverty",80.3,1,1
"2020-21","Gwinnett County","Harbins Elementary School","Teachers","Total",80.3,1,1
"2020-21","Gwinnett County","Harmony Elementary School","Teachers","Low Poverty",37,0.1,0
"2020-21","Gwinnett County","Harmony Elementary School","Teachers","Total",37,0.1,0
"2020-21","Gwinnett County","Harris Elementary School","Teachers","Total",56.5,0.4,1
"2020-21","Gwinnett County","Head Elementary School","Teachers","Low Poverty",40.3,0.8,2
"2020-21","Gwinnett County","Head Elementary School","Teachers","Total",40.3,0.8,2
"2020-21","Gwinnett County","Hopkins Elementary School","Teachers","Total",77.5,3.4,4
"2020-21","Gwinnett County","Hull Middle School","Teachers","Low Poverty",81,1,1
"2020-21","Gwinnett County","Hull Middle School","Teachers","Total",81,1,1
"2020-21","Gwinnett County","International Transition Center","Teachers","Total",31.5,5.8,19
"2020-21","Gwinnett County","Ivy Creek Elementary School","Teachers","Low Poverty",75,0,0
"2020-21","Gwinnett County","Ivy Creek Elementary School","Teachers","Total",75,0,0
"2020-21","Gwinnett County","Jackson Elementary School","Teachers","Total",92.5,0.4,0
"2020-21","Gwinnett County","Jenkins Elementary School","Teachers","Total",51.5,0.4,1
"2020-21","Gwinnett County","Jones Middle School","Teachers","Low Poverty",59,1.3,2
"2020-21","Gwinnett County","Jones Middle School","Teachers","Total",59,1.3,2
"2020-21","Gwinnett County","Jordan Middle School","Teachers","Total",61,6.2,10
"2020-21","Gwinnett County","Kanoheda Elementary School","Teachers","Total",69.5,1.9,3
"2020-21","Gwinnett County","Knight Elementary School","Teachers","Total",60.4,2.5,4
"2020-21","Gwinnett County","Lanier High School","Teachers","Low Poverty",109.3,10.8,10
"2020-21","Gwinnett County","Lanier High School","Teachers","Total",109.3,10.8,10
"2020-21","Gwinnett County","Lanier Middle School","Teachers","Total",80.5,0.3,0
"2020-21","Gwinnett County","Lawrenceville Elementary School","Teachers","Total",46,1.1,2
"2020-21","Gwinnett County","Level Creek Elementary School","Teachers","Low Poverty",61,0,0
"2020-21","Gwinnett County","Level Creek Elementary School","Teachers","Total",61,0,0
"2020-21","Gwinnett County","Lilburn Elementary School","Teachers","Total",93,1,1
"2020-21","Gwinnett County","Lilburn Middle School","Teachers","Total",118,2.3,2
"2020-21","Gwinnett County","Lovin Elementary School","Teachers","Total",64.4,3.5,5
"2020-21","Gwinnett County","Magill Elementary School","Teachers","Total",74,2.4,3
"2020-21","Gwinnett County","Mason Elementary School","Teachers","Low Poverty",62,2.7,4
"2020-21","Gwinnett County","Mason Elementary School","Teachers","Total",62,2.7,4
"2020-21","Gwinnett County","McClure Health Science High School","Teachers","Total",46.1,3.2,7
"2020-21","Gwinnett County","McConnell Middle School","Teachers","Total",124,1.9,2
"2020-21","Gwinnett County","McKendree Elementary School","Teachers","Total",71.5,1.9,3
"2020-21","Gwinnett County","Meadowcreek Elementary School","Teachers","Total",63,2.6,4
"2020-21","Gwinnett County","Meadowcreek High School","Teachers","Total",148.7,16.5,11
"2020-21","Gwinnett County","Mill Creek High School","Teachers","Low Poverty",188.3,8.3,4
"2020-21","Gwinnett County","Mill Creek High School","Teachers","Total",188.3,8.3,4
"2020-21","Gwinnett County","Minor Elementary School","Teachers","Total",65.5,2.3,4
"2020-21","Gwinnett County","Moore Middle School","Teachers","Total",61.5,4.1,7
"2020-21","Gwinnett County","Mountain Park Elementary School","Teachers","Total",38,0,0
"2020-21","Gwinnett County","Mountain View High School","Teachers","Low Poverty",132.7,8.3,6
"2020-21","Gwinnett County","Mountain View High School","Teachers","Total",132.7,8.3,6
"2020-21","Gwinnett County","Mulberry Elementary School","Teachers","Low Poverty",52.6,1,2
"2020-21","Gwinnett County","Mulberry Elementary School","Teachers","Total",52.6,1,2
"2020-21","Gwinnett County","Nesbit Elementary School","Teachers","Total",83,1.1,1
"2020-21","Gwinnett County","New Life Academy of Excellence","Teachers","Low Poverty",29,1.3,4
"2020-21","Gwinnett County","New Life Academy of Excellence","Teachers","Total",29,1.3,4
"2020-21","Gwinnett County","Norcross Elementary School","Teachers","Total",56,1,2
"2020-21","Gwinnett County","Norcross High School","Teachers","Total",159.1,7.1,4
"2020-21","Gwinnett County","North Gwinnett High School","Teachers","Low Poverty",156.1,2.8,2
"2020-21","Gwinnett County","North Gwinnett High School","Teachers","Total",156.1,2.8,2
"2020-21","Gwinnett County","North Gwinnett Middle School","Teachers","Low Poverty",124,2.3,2
"2020-21","Gwinnett County","North Gwinnett Middle School","Teachers","Total",124,2.3,2
"2020-21","Gwinnett County","North Metro Academy of Performing Arts","Teachers","Total",13,0.1,1
"2020-21","Gwinnett County","Northbrook Middle School","Teachers","Total",54,1.3,2
"2020-21","Gwinnett County","Norton Elementary School","Teachers","Total",63.2,1.5,2
"2020-21","Gwinnett County","Oakland Meadow School","Teachers","Total",17.8,6.6,37
"2020-21","Gwinnett County","Osborne Middle School","Teachers","Low Poverty",103.5,4.1,4
"2020-21","Gwinnett County","Osborne Middle School","Teachers","Total",103.5,4.1,4
"2020-21","Gwinnett County","Parkview High School","Teachers","Low Poverty",164.5,8.7,5
"2020-21","Gwinnett County","Parkview High School","Teachers","Total",164.5,8.7,5
"2020-21","Gwinnett County","Parsons Elementary School","Teachers","Low Poverty",51,0,0
"2020-21","Gwinnett County","Parsons Elementary School","Teachers","Total",51,0,0
"2020-21","Gwinnett County","Partee Elementary School","Teachers","Total",53.2,3.7,7
"2020-21","Gwinnett County","Patrick Elementary School","Teachers","Low Poverty",50,0.6,1
"2020-21","Gwinnett County","Patrick Elementary School","Teachers","Total",50,0.6,1
"2020-21","Gwinnett County","Paul Duke STEM High School","Teachers","Total",58.3,2.3,4
"2020-21","Gwinnett County","Peachtree Elementary School","Teachers","Total",53.5,0,0
"2020-21","Gwinnett County","Peachtree Ridge High School","Teachers","Low Poverty",164.8,10.9,7
"2020-21","Gwinnett County","Peachtree Ridge High School","Teachers","Total",164.8,10.9,7
"2020-21","Gwinnett County","Pharr Elementary School","Teachers","Total",51.6,2.4,5
"2020-21","Gwinnett County","Phoenix High School","Teachers","Low Poverty",32.5,1.7,5
"2020-21","Gwinnett County","Phoenix High School","Teachers","Total",32.5,1.7,5
"2020-21","Gwinnett County","Pinckneyville Middle School","Teachers","Total",78,4,5
"2020-21","Gwinnett County","Puckett's Mill Elementary School","Teachers","Low Poverty",46,0.2,0
"2020-21","Gwinnett County","Puckett's Mill Elementary School","Teachers","Total",46,0.2,0
"2020-21","Gwinnett County","Radloff Middle School","Teachers","Total",101.6,5.1,5
"2020-21","Gwinnett County","Richards Middle School","Teachers","Total",122,7,6
"2020-21","Gwinnett County","Riverside Elementary School","Teachers","Low Poverty",57.3,2.4,4
"2020-21","Gwinnett County","Riverside Elementary School","Teachers","Total",57.3,2.4,4
"2020-21","Gwinnett County","Roberts Elementary School","Teachers","Low Poverty",51.5,1.8,3
"2020-21","Gwinnett County","Roberts Elementary School","Teachers","Total",51.5,1.8,3
"2020-21","Gwinnett County","Rock Springs Elementary School","Teachers","Low Poverty",53.5,3.9,7
"2020-21","Gwinnett County","Rock Springs Elementary School","Teachers","Total",53.5,3.9,7
"2020-21","Gwinnett County","Rockbridge Elementary School","Teachers","Total",83,4.2,5
"2020-21","Gwinnett County","Rosebud Elementary School","Teachers","Total",66,2.1,3
"2020-21","Gwinnett County","Shiloh Elementary School","Teachers","Total",54,2.7,5
"2020-21","Gwinnett County","Shiloh High School","Teachers","Total",114.2,15.4,13
"2020-21","Gwinnett County","Shiloh Middle School","Teachers","Total",110,12.4,11
"2020-21","Gwinnett County","Simonton Elementary School","Teachers","Total",50,0.2,0
"2020-21","Gwinnett County","Simpson Elementary School","Teachers","Low Poverty",64.5,1.6,2
"2020-21","Gwinnett County","Simpson Elementary School","Teachers","Total",64.5,1.6,2
"2020-21","Gwinnett County","Snellville Middle School","Teachers","Total",50.6,7.7,15
"2020-21","Gwinnett County","South Gwinnett High School","Teachers","Total",138.1,18.6,13
"2020-21","Gwinnett County","Starling Elementary School","Teachers","Total",64.7,0,0
"2020-21","Gwinnett County","Stripling Elementary School","Teachers","Total",52.5,4.5,9
"2020-21","Gwinnett County","Sugar Hill Elementary School","Teachers","Low Poverty",74,0.9,1
"2020-21","Gwinnett County","Sugar Hill Elementary School","Teachers","Total",74,0.9,1
"2020-21","Gwinnett County","Summerour Middle School","Teachers","Total",106.9,6.3,6
"2020-21","Gwinnett County","Suwanee Elementary School","Teachers","Low Poverty",40.5,0,0
"2020-21","Gwinnett County","Suwanee Elementary School","Teachers","Total",40.5,0,0
"2020-21","Gwinnett County","Sweetwater Middle School","Teachers","Total",99,3,3
"2020-21","Gwinnett County","Sycamore Elementary School","Teachers","Total",55.8,1.6,3
"2020-21","Gwinnett County","Taylor Elementary School","Teachers","Total",52,1.3,2
"2020-21","Gwinnett County","Trickum Middle School","Teachers","Total",119,2.2,2
"2020-21","Gwinnett County","Trip Elementary School","Teachers","Total",73.5,0.9,1
"2020-21","Gwinnett County","Twin Rivers Middle School","Teachers","Low Poverty",123.7,3.5,3
"2020-21","Gwinnett County","Twin Rivers Middle School","Teachers","Total",123.7,3.5,3
"2020-21","Gwinnett County","Walnut Grove Elementary School","Teachers","Low Poverty",55,3,5
"2020-21","Gwinnett County","Walnut Grove Elementary School","Teachers","Total",55,3,5
"2020-21","Gwinnett County","White Oak Elementary School","Teachers","Low Poverty",37,2.2,6
"2020-21","Gwinnett County","White Oak Elementary School","Teachers","Total",37,2.2,6
"2020-21","Gwinnett County","Winn Holt Elementary School","Teachers","Total",76.5,4.5,6
"2020-21","Gwinnett County","Woodward Mill Elementary School","Teachers","Total",62.6,0.6,1
"2020-21","Habersham County","Baldwin Elementary School","Teachers","Total",31.2,0.2,1
"2020-21","Habersham County","Clarkesville Elementary School","Teachers","Total",31.1,0.1,0
"2020-21","Habersham County","Cornelia Elementary School","Teachers","Total",40.6,0,0
"2020-21","Habersham County","Demorest Elementary School","Teachers","Total",40.8,0,0
"2020-21","Habersham County","Fairview Elementary School","Teachers","Total",36.4,0,0
"2020-21","Habersham County","Habersham Central High School","Teachers","Low Poverty",80.7,2.8,3
"2020-21","Habersham County","Habersham Central High School","Teachers","Total",80.7,2.8,3
"2020-21","Habersham County","Habersham County- All Schools","Teachers","Low Poverty",82.7,2.8,3
"2020-21","Habersham County","Habersham County- All Schools","Teachers","Total",501.5,7.4,1
"2020-21","Habersham County","Habersham Ninth Grade Academy","Teachers","Total",33,2.5,8
"2020-21","Habersham County","Habersham Success Academy","Teachers","Total",0.7,0.3,49
"2020-21","Habersham County","Hazel Grove Elementary School","Teachers","Total",24.4,0,0
"2020-21","Habersham County","Hilliard A. Wilbanks Middle School","Teachers","Total",38.2,1,3
"2020-21","Habersham County","Level Grove Elementary School","Teachers","Total",43.4,0.2,1
"2020-21","Habersham County","North Habersham Middle School","Teachers","Total",43.1,0,0
"2020-21","Habersham County","South Habersham Middle School","Teachers","Total",40,0.3,1
"2020-21","Habersham County","Woodville Elementary School","Teachers","Total",18,0,0
"2020-21","Hall County","C. W. Davis Middle School","Teachers","Low Poverty",61.8,0.5,1
"2020-21","Hall County","C. W. Davis Middle School","Teachers","Total",61.8,0.5,1
"2020-21","Hall County","Cherokee Bluff High School","Teachers","Low Poverty",53.8,2.9,5
"2020-21","Hall County","Cherokee Bluff High School","Teachers","Total",53.8,2.9,5
"2020-21","Hall County","Cherokee Bluff Middle","Teachers","Low Poverty",49.7,1,2
"2020-21","Hall County","Cherokee Bluff Middle","Teachers","Total",49.7,1,2
"2020-21","Hall County","Chestatee High School","Teachers","Low Poverty",74.1,2.9,4
"2020-21","Hall County","Chestatee High School","Teachers","Total",74.1,2.9,4
"2020-21","Hall County","Chestatee Middle School","Teachers","Total",69.3,1.3,2
"2020-21","Hall County","Chestnut Mountain Elementary School","Teachers","Low Poverty",40.5,0,0
"2020-21","Hall County","Chestnut Mountain Elementary School","Teachers","Total",40.5,0,0
"2020-21","Hall County","Chicopee Elementary School","Teachers","High Poverty",50.6,0,0
"2020-21","Hall County","Chicopee Elementary School","Teachers","Total",50.6,0,0
"2020-21","Hall County","East Hall High School","Teachers","Total",75.4,1.5,2
"2020-21","Hall County","East Hall Middle School","Teachers","Total",71,0,0
"2020-21","Hall County","Flowery Branch Elementary School","Teachers","Total",36.7,0.2,1
"2020-21","Hall County","Flowery Branch High","Teachers","Low Poverty",72.8,2.9,4
"2020-21","Hall County","Flowery Branch High","Teachers","Total",72.8,2.9,4
"2020-21","Hall County","Friendship Elementary School","Teachers","Total",42,0,0
"2020-21","Hall County","Hall County- All Schools","Teachers","High Poverty",217.1,3.7,2
"2020-21","Hall County","Hall County- All Schools","Teachers","Low Poverty",607.8,12.8,2
"2020-21","Hall County","Hall County- All Schools","Teachers","Total",1759.1,26.5,2
"2020-21","Hall County","Johnson High School","Teachers","Total",86.4,1.7,2
"2020-21","Hall County","Lanier College and Career Academy","Teachers","Total",22.1,0.7,3
"2020-21","Hall County","Lanier Elementary School","Teachers","Total",29.5,0,0
"2020-21","Hall County","Lula Elementary School","Teachers","Total",24.5,0,0
"2020-21","Hall County","Lyman Hall Elementary School","Teachers","High Poverty",53,0,0
"2020-21","Hall County","Lyman Hall Elementary School","Teachers","Total",53,0,0
"2020-21","Hall County","Martin Elementary School","Teachers","Total",41,0,0
"2020-21","Hall County","McEver Elementary School","Teachers","Total",34,1,3
"2020-21","Hall County","Mount Vernon Elementary School","Teachers","Low Poverty",39,0,0
"2020-21","Hall County","Mount Vernon Elementary School","Teachers","Total",39,0,0
"2020-21","Hall County","Myers Elementary School","Teachers","Total",43.5,0,0
"2020-21","Hall County","North Hall High School","Teachers","Low Poverty",66.4,1.4,2
"2020-21","Hall County","North Hall High School","Teachers","Total",66.4,1.4,2
"2020-21","Hall County","North Hall Middle School","Teachers","Low Poverty",59.8,0.2,0
"2020-21","Hall County","North Hall Middle School","Teachers","Total",59.8,0.2,0
"2020-21","Hall County","Oakwood Elementary School","Teachers","Total",36,0,0
"2020-21","Hall County","Riverbend Elementary School","Teachers","Total",26,0,0
"2020-21","Hall County","Sardis Elementary School","Teachers","Total",40.5,0,0
"2020-21","Hall County","South Hall Middle School","Teachers","Total",76.5,0.6,1
"2020-21","Hall County","Spout Springs Elementary School","Teachers","Low Poverty",41.5,0,0
"2020-21","Hall County","Spout Springs Elementary School","Teachers","Total",41.5,0,0
"2020-21","Hall County","Sugar Hill Elementary","Teachers","Total",44.5,0,0
"2020-21","Hall County","Tadmore Elementary School","Teachers","Total",41,0,0
"2020-21","Hall County","The Foundry","Teachers","High Poverty",5,0.7,13
"2020-21","Hall County","The Foundry","Teachers","Total",5,0.7,13
"2020-21","Hall County","Wauka Mountain Elementary School","Teachers","Low Poverty",34,0,0
"2020-21","Hall County","Wauka Mountain Elementary School","Teachers","Total",34,0,0
"2020-21","Hall County","West Hall High School","Teachers","Total",68.3,0.9,1
"2020-21","Hall County","West Hall Middle School","Teachers","Total",62,0.8,1
"2020-21","Hall County","White Sulphur Elementary School","Teachers","Total",33,1.8,5
"2020-21","Hall County","World Language Academy","Teachers","Total",38.5,2,5
"2020-21","Hall County","World Language Academy Middle School","Teachers","Low Poverty",15.5,1.7,11
"2020-21","Hall County","World Language Academy Middle School","Teachers","Total",15.5,1.7,11
"2020-21","Hancock County","Hancock Central High School","Teachers","High Poverty",17.3,7.5,43
"2020-21","Hancock County","Hancock Central High School","Teachers","Total",17.3,7.5,43
"2020-21","Hancock County","Hancock Central Middle School","Teachers","High Poverty",10.2,4.7,46
"2020-21","Hancock County","Hancock Central Middle School","Teachers","Total",10.2,4.7,46
"2020-21","Hancock County","Hancock County- All Schools","Teachers","High Poverty",50.5,18.1,36
"2020-21","Hancock County","Hancock County- All Schools","Teachers","Total",50.5,18.1,36
"2020-21","Hancock County","Lewis Elementary School","Teachers","High Poverty",23,5.9,26
"2020-21","Hancock County","Lewis Elementary School","Teachers","Total",23,5.9,26
"2020-21","Haralson County","Buchanan Elementary School","Teachers","Total",27.2,0,0
"2020-21","Haralson County","Buchanan Primary School","Teachers","Total",34.8,0,0
"2020-21","Haralson County","Haralson County High School","Teachers","Total",67.8,5.5,8
"2020-21","Haralson County","Haralson County Middle School","Teachers","Total",53.9,1,2
"2020-21","Haralson County","Haralson County Rebel Academy","Teachers","Total",0.5,0.4,86
"2020-21","Haralson County","Haralson County- All Schools","Teachers","Total",250.6,7.4,3
"2020-21","Haralson County","Tallapoosa Primary School","Teachers","Total",36,0.2,1
"2020-21","Haralson County","West Haralson Elementary School","Teachers","Total",30.5,0.1,0
"2020-21","Harris County","Creekside School","Teachers","Low Poverty",47.2,0.6,1
"2020-21","Harris County","Creekside School","Teachers","Total",47.2,0.6,1
"2020-21","Harris County","Harris County Carver Middle School","Teachers","Low Poverty",60.3,7.8,13
"2020-21","Harris County","Harris County Carver Middle School","Teachers","Total",60.3,7.8,13
"2020-21","Harris County","Harris County High School","Teachers","Low Poverty",86.8,9.7,11
"2020-21","Harris County","Harris County High School","Teachers","Total",86.8,9.7,11
"2020-21","Harris County","Harris County- All Schools","Teachers","Low Poverty",307.1,18.3,6
"2020-21","Harris County","Harris County- All Schools","Teachers","Total",332.1,18.3,5
"2020-21","Harris County","Mulberry Creek Elementary School","Teachers","Low Poverty",32.4,0.2,0
"2020-21","Harris County","Mulberry Creek Elementary School","Teachers","Total",32.4,0.2,0
"2020-21","Harris County","New Mountain Hill Elementary School","Teachers","Low Poverty",32.4,0,0
"2020-21","Harris County","New Mountain Hill Elementary School","Teachers","Total",32.4,0,0
"2020-21","Harris County","Park Elementary School","Teachers","Total",36,0,0
"2020-21","Harris County","Pine Ridge Elementary School","Teachers","Low Poverty",36.9,0,0
"2020-21","Harris County","Pine Ridge Elementary School","Teachers","Total",36.9,0,0
