"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2019-20","Gwinnett County","Lanier Middle School","Teachers","Low Poverty",81,35,43
"2019-20","Gwinnett County","Lanier Middle School","Teachers","Total",81,35,43
"2019-20","Gwinnett County","Lawrenceville Elementary School","Leaders","Not Applicable",4,3,75
"2019-20","Gwinnett County","Lawrenceville Elementary School","Teachers","Total",46.5,26,56
"2019-20","Gwinnett County","Level Creek Elementary School","Leaders","Low Poverty",4,1,25
"2019-20","Gwinnett County","Level Creek Elementary School","Teachers","Low Poverty",58.5,19.5,33
"2019-20","Gwinnett County","Level Creek Elementary School","Teachers","Total",58.5,19.5,33
"2019-20","Gwinnett County","Lilburn Elementary School","Leaders","Not Applicable",6,2,33
"2019-20","Gwinnett County","Lilburn Elementary School","Teachers","Total",90.5,28,31
"2019-20","Gwinnett County","Lilburn Middle School","Leaders","Not Applicable",7.7,4.3,55
"2019-20","Gwinnett County","Lilburn Middle School","Teachers","Total",107,61,57
"2019-20","Gwinnett County","Lovin Elementary School","Leaders","Not Applicable",4,1,25
"2019-20","Gwinnett County","Lovin Elementary School","Teachers","Total",58.8,27,46
"2019-20","Gwinnett County","Magill Elementary School","Leaders","Not Applicable",5,2,40
"2019-20","Gwinnett County","Magill Elementary School","Teachers","Total",71.5,39.5,55
"2019-20","Gwinnett County","Mason Elementary School","Leaders","Low Poverty",2.7,1.3,45
"2019-20","Gwinnett County","Mason Elementary School","Teachers","Low Poverty",58.2,26,45
"2019-20","Gwinnett County","Mason Elementary School","Teachers","Total",58.2,26,45
"2019-20","Gwinnett County","McClure Health Science High School","Leaders","Not Applicable",3.7,0,0
"2019-20","Gwinnett County","McClure Health Science High School","Teachers","Total",38,38,97
"2019-20","Gwinnett County","McConnell Middle School","Leaders","Low Poverty",6,0,0
"2019-20","Gwinnett County","McConnell Middle School","Teachers","Low Poverty",120,68,57
"2019-20","Gwinnett County","McConnell Middle School","Teachers","Total",120,68,57
"2019-20","Gwinnett County","McKendree Elementary School","Leaders","Not Applicable",4,1,25
"2019-20","Gwinnett County","McKendree Elementary School","Teachers","Total",70.5,39,55
"2019-20","Gwinnett County","Meadowcreek Elementary School","Leaders","Not Applicable",5,2,40
"2019-20","Gwinnett County","Meadowcreek Elementary School","Teachers","Total",55,22,40
"2019-20","Gwinnett County","Meadowcreek High School","Leaders","Not Applicable",9,1,11
"2019-20","Gwinnett County","Meadowcreek High School","Teachers","Total",137,48.5,35
"2019-20","Gwinnett County","Mill Creek High School","Leaders","Low Poverty",11,3.5,32
"2019-20","Gwinnett County","Mill Creek High School","Teachers","Low Poverty",187.7,50,27
"2019-20","Gwinnett County","Mill Creek High School","Teachers","Total",187.7,50,27
"2019-20","Gwinnett County","Minor Elementary School","Leaders","Not Applicable",6,2,33
"2019-20","Gwinnett County","Minor Elementary School","Teachers","Total",68.7,29,42
"2019-20","Gwinnett County","Moore Middle School","Leaders","Not Applicable",5,3,60
"2019-20","Gwinnett County","Moore Middle School","Teachers","Total",64,37,58
"2019-20","Gwinnett County","Mountain Park Elementary School","Leaders","Not Applicable",3,1,33
"2019-20","Gwinnett County","Mountain Park Elementary School","Teachers","Total",41,21,51
"2019-20","Gwinnett County","Mountain View High School","Leaders","Low Poverty",9.5,1,11
"2019-20","Gwinnett County","Mountain View High School","Teachers","Low Poverty",128,56.5,44
"2019-20","Gwinnett County","Mountain View High School","Teachers","Total",128,56.5,44
"2019-20","Gwinnett County","Mulberry Elementary School","Leaders","Low Poverty",3,1,33
"2019-20","Gwinnett County","Mulberry Elementary School","Teachers","Low Poverty",49.6,23,46
"2019-20","Gwinnett County","Mulberry Elementary School","Teachers","Total",49.6,23,46
"2019-20","Gwinnett County","Nesbit Elementary School","Leaders","Not Applicable",5,0,0
"2019-20","Gwinnett County","Nesbit Elementary School","Teachers","Total",83.4,42.5,51
"2019-20","Gwinnett County","New Life Academy of Excellence","Leaders","Low Poverty",2,1,50
"2019-20","Gwinnett County","New Life Academy of Excellence","Teachers","Low Poverty",30,17,57
"2019-20","Gwinnett County","New Life Academy of Excellence","Teachers","Total",30,17,57
"2019-20","Gwinnett County","Norcross Elementary School","Leaders","Not Applicable",5,3,60
"2019-20","Gwinnett County","Norcross Elementary School","Teachers","Total",57.5,25,43
"2019-20","Gwinnett County","Norcross High School","Leaders","Not Applicable",11,4,36
"2019-20","Gwinnett County","Norcross High School","Teachers","Total",160.1,46.5,29
"2019-20","Gwinnett County","North Gwinnett High School","Leaders","Low Poverty",10.5,1,10
"2019-20","Gwinnett County","North Gwinnett High School","Teachers","Low Poverty",154,56.5,37
"2019-20","Gwinnett County","North Gwinnett High School","Teachers","Total",154,56.5,37
"2019-20","Gwinnett County","North Gwinnett Middle School","Leaders","Low Poverty",7,1,14
"2019-20","Gwinnett County","North Gwinnett Middle School","Teachers","Low Poverty",127.6,39.6,31
"2019-20","Gwinnett County","North Gwinnett Middle School","Teachers","Total",127.6,39.6,31
"2019-20","Gwinnett County","North Metro Academy of Performing Arts","Leaders","Not Applicable",3,1,33
"2019-20","Gwinnett County","North Metro Academy of Performing Arts","Teachers","Total",19,18,95
"2019-20","Gwinnett County","Northbrook Middle School","Leaders","Not Applicable",4,1,25
"2019-20","Gwinnett County","Northbrook Middle School","Teachers","Total",53,12,23
"2019-20","Gwinnett County","Norton Elementary School","Leaders","Not Applicable",4.5,2,45
"2019-20","Gwinnett County","Norton Elementary School","Teachers","Total",63.2,27,43
"2019-20","Gwinnett County","Oakland Meadow School","Leaders","Low Poverty",3.5,1,29
"2019-20","Gwinnett County","Oakland Meadow School","Teachers","Low Poverty",14.5,5.5,38
"2019-20","Gwinnett County","Oakland Meadow School","Teachers","Total",14.5,5.5,38
"2019-20","Gwinnett County","Osborne Middle School","Leaders","Low Poverty",5,2,40
"2019-20","Gwinnett County","Osborne Middle School","Teachers","Low Poverty",102,28.5,28
"2019-20","Gwinnett County","Osborne Middle School","Teachers","Total",102,28.5,28
"2019-20","Gwinnett County","Parkview High School","Leaders","Low Poverty",11,3,27
"2019-20","Gwinnett County","Parkview High School","Teachers","Low Poverty",163.7,46.5,28
"2019-20","Gwinnett County","Parkview High School","Teachers","Total",163.7,46.5,28
"2019-20","Gwinnett County","Parsons Elementary School","Leaders","Low Poverty",3,1,33
"2019-20","Gwinnett County","Parsons Elementary School","Teachers","Low Poverty",48.8,20.8,43
"2019-20","Gwinnett County","Parsons Elementary School","Teachers","Total",48.8,20.8,43
"2019-20","Gwinnett County","Partee Elementary School","Leaders","Not Applicable",4,4,100
"2019-20","Gwinnett County","Partee Elementary School","Teachers","Total",49.2,27,55
"2019-20","Gwinnett County","Patrick Elementary School","Leaders","Low Poverty",3,0,0
"2019-20","Gwinnett County","Patrick Elementary School","Teachers","Low Poverty",48,23,48
"2019-20","Gwinnett County","Patrick Elementary School","Teachers","Total",48,23,48
"2019-20","Gwinnett County","Paul Duke STEM High School","Leaders","Not Applicable",4,1,25
"2019-20","Gwinnett County","Paul Duke STEM High School","Teachers","Total",47.7,47.7,98
"2019-20","Gwinnett County","Peachtree Elementary School","Leaders","Not Applicable",4.5,0,0
"2019-20","Gwinnett County","Peachtree Elementary School","Teachers","Total",54,24,44
"2019-20","Gwinnett County","Peachtree Ridge High School","Leaders","Low Poverty",9.5,4,42
"2019-20","Gwinnett County","Peachtree Ridge High School","Teachers","Low Poverty",162,53.5,33
"2019-20","Gwinnett County","Peachtree Ridge High School","Teachers","Total",162,53.5,33
"2019-20","Gwinnett County","Pharr Elementary School","Leaders","Not Applicable",3,0,0
"2019-20","Gwinnett County","Pharr Elementary School","Teachers","Total",52.6,22,42
"2019-20","Gwinnett County","Phoenix High School","Leaders","Low Poverty",4.5,0,0
"2019-20","Gwinnett County","Phoenix High School","Teachers","Low Poverty",29,5,17
"2019-20","Gwinnett County","Phoenix High School","Teachers","Total",29,5,17
"2019-20","Gwinnett County","Pinckneyville Middle School","Leaders","Not Applicable",6,3.5,58
"2019-20","Gwinnett County","Pinckneyville Middle School","Teachers","Total",77.5,49.5,64
"2019-20","Gwinnett County","Puckett's Mill Elementary School","Leaders","Low Poverty",3,1,33
"2019-20","Gwinnett County","Puckett's Mill Elementary School","Teachers","Low Poverty",47.5,7.5,16
"2019-20","Gwinnett County","Puckett's Mill Elementary School","Teachers","Total",47.5,7.5,16
"2019-20","Gwinnett County","Radloff Middle School","Leaders","Not Applicable",7,2,29
"2019-20","Gwinnett County","Radloff Middle School","Teachers","Total",89.5,64,72
"2019-20","Gwinnett County","Richards Middle School","Leaders","Not Applicable",8,2.5,31
"2019-20","Gwinnett County","Richards Middle School","Teachers","Total",121,51,42
"2019-20","Gwinnett County","Riverside Elementary School","Leaders","Low Poverty",4,1,25
"2019-20","Gwinnett County","Riverside Elementary School","Teachers","Low Poverty",59.3,18,30
"2019-20","Gwinnett County","Riverside Elementary School","Teachers","Total",59.3,18,30
"2019-20","Gwinnett County","Roberts Elementary School","Leaders","Low Poverty",3.5,0,0
"2019-20","Gwinnett County","Roberts Elementary School","Teachers","Low Poverty",52,13.5,26
"2019-20","Gwinnett County","Roberts Elementary School","Teachers","Total",52,13.5,26
"2019-20","Gwinnett County","Rock Springs Elementary School","Leaders","Low Poverty",4,2,50
"2019-20","Gwinnett County","Rock Springs Elementary School","Teachers","Low Poverty",49,25,51
"2019-20","Gwinnett County","Rock Springs Elementary School","Teachers","Total",49,25,51
"2019-20","Gwinnett County","Rockbridge Elementary School","Leaders","High Poverty",5,2,40
"2019-20","Gwinnett County","Rockbridge Elementary School","Teachers","High Poverty",81,41,51
"2019-20","Gwinnett County","Rockbridge Elementary School","Teachers","Total",81,41,51
"2019-20","Gwinnett County","Rosebud Elementary School","Leaders","Not Applicable",4,1,25
"2019-20","Gwinnett County","Rosebud Elementary School","Teachers","Total",67,28,42
"2019-20","Gwinnett County","Shiloh Elementary School","Leaders","Not Applicable",4,1,25
"2019-20","Gwinnett County","Shiloh Elementary School","Teachers","Total",50.1,21.6,43
"2019-20","Gwinnett County","Shiloh High School","Leaders","Not Applicable",11.5,6,52
"2019-20","Gwinnett County","Shiloh High School","Teachers","Total",107,53,50
"2019-20","Gwinnett County","Shiloh Middle School","Leaders","Not Applicable",7,5,71
"2019-20","Gwinnett County","Shiloh Middle School","Teachers","Total",105,75,71
"2019-20","Gwinnett County","Simonton Elementary School","Leaders","Not Applicable",4,1,25
"2019-20","Gwinnett County","Simonton Elementary School","Teachers","Total",50.9,26.9,53
"2019-20","Gwinnett County","Simpson Elementary School","Leaders","Low Poverty",4,0,0
"2019-20","Gwinnett County","Simpson Elementary School","Teachers","Low Poverty",61.4,38,62
"2019-20","Gwinnett County","Simpson Elementary School","Teachers","Total",61.4,38,62
"2019-20","Gwinnett County","Snellville Middle School","Leaders","Not Applicable",4,0,0
"2019-20","Gwinnett County","Snellville Middle School","Teachers","Total",50.5,27.5,54
"2019-20","Gwinnett County","South Gwinnett High School","Leaders","Not Applicable",10,4,40
"2019-20","Gwinnett County","South Gwinnett High School","Teachers","Total",129,58,45
"2019-20","Gwinnett County","Starling Elementary School","Leaders","Low Poverty",3,2,67
"2019-20","Gwinnett County","Starling Elementary School","Teachers","Low Poverty",63,30,48
"2019-20","Gwinnett County","Starling Elementary School","Teachers","Total",63,30,48
"2019-20","Gwinnett County","Stripling Elementary School","Leaders","Not Applicable",4,1,25
"2019-20","Gwinnett County","Stripling Elementary School","Teachers","Total",54.8,29,53
"2019-20","Gwinnett County","Sugar Hill Elementary School","Leaders","Low Poverty",4,1,25
"2019-20","Gwinnett County","Sugar Hill Elementary School","Teachers","Low Poverty",73,25,34
"2019-20","Gwinnett County","Sugar Hill Elementary School","Teachers","Total",73,25,34
"2019-20","Gwinnett County","Summerour Middle School","Leaders","Not Applicable",5,3,60
"2019-20","Gwinnett County","Summerour Middle School","Teachers","Total",104.4,48,46
"2019-20","Gwinnett County","Suwanee Elementary School","Leaders","Low Poverty",2,0,0
"2019-20","Gwinnett County","Suwanee Elementary School","Teachers","Low Poverty",41,26.5,65
"2019-20","Gwinnett County","Suwanee Elementary School","Teachers","Total",41,26.5,65
"2019-20","Gwinnett County","Sweetwater Middle School","Leaders","Not Applicable",6,2,33
"2019-20","Gwinnett County","Sweetwater Middle School","Teachers","Total",97,41,42
"2019-20","Gwinnett County","Sycamore Elementary School","Leaders","Not Applicable",4,1,25
"2019-20","Gwinnett County","Sycamore Elementary School","Teachers","Total",58.1,26.1,45
"2019-20","Gwinnett County","Taylor Elementary School","Leaders","Not Applicable",4,2,50
"2019-20","Gwinnett County","Taylor Elementary School","Teachers","Total",54,25,46
"2019-20","Gwinnett County","Trickum Middle School","Leaders","Not Applicable",7,2,29
"2019-20","Gwinnett County","Trickum Middle School","Teachers","Total",117,53,45
"2019-20","Gwinnett County","Trip Elementary School","Leaders","Not Applicable",3.5,0.5,14
"2019-20","Gwinnett County","Trip Elementary School","Teachers","Total",75,41,55
"2019-20","Gwinnett County","Twin Rivers Middle School","Leaders","Low Poverty",5.5,1,18
"2019-20","Gwinnett County","Twin Rivers Middle School","Teachers","Low Poverty",119.5,47,39
"2019-20","Gwinnett County","Twin Rivers Middle School","Teachers","Total",119.5,47,39
"2019-20","Gwinnett County","Walnut Grove Elementary School","Leaders","Low Poverty",3,0,0
"2019-20","Gwinnett County","Walnut Grove Elementary School","Teachers","Low Poverty",56.9,18.9,33
"2019-20","Gwinnett County","Walnut Grove Elementary School","Teachers","Total",56.9,18.9,33
"2019-20","Gwinnett County","White Oak Elementary School","Leaders","Low Poverty",3,0,0
"2019-20","Gwinnett County","White Oak Elementary School","Teachers","Low Poverty",39,9,23
"2019-20","Gwinnett County","White Oak Elementary School","Teachers","Total",39,9,23
"2019-20","Gwinnett County","Winn Holt Elementary School","Leaders","Not Applicable",4,0,0
"2019-20","Gwinnett County","Winn Holt Elementary School","Teachers","Total",77,25,32
"2019-20","Gwinnett County","Woodward Mill Elementary School","Leaders","Low Poverty",4,0,0
"2019-20","Gwinnett County","Woodward Mill Elementary School","Teachers","Low Poverty",62.6,26,42
"2019-20","Gwinnett County","Woodward Mill Elementary School","Teachers","Total",62.6,26,42
"2019-20","Habersham County","Baldwin Elementary School","Leaders","Not Applicable",2.2,1.1,49
"2019-20","Habersham County","Baldwin Elementary School","Teachers","Total",34,17,50
"2019-20","Habersham County","Clarkesville Elementary School","Leaders","Not Applicable",2.2,0,0
"2019-20","Habersham County","Clarkesville Elementary School","Teachers","Total",30,10,33
"2019-20","Habersham County","Cornelia Elementary School","Leaders","Not Applicable",2.2,0,0
"2019-20","Habersham County","Cornelia Elementary School","Teachers","Total",42,12,29
"2019-20","Habersham County","Demorest Elementary School","Leaders","Not Applicable",2.2,1.1,49
"2019-20","Habersham County","Demorest Elementary School","Teachers","Total",40,10,25
"2019-20","Habersham County","Fairview Elementary School","Leaders","Not Applicable",2.2,0,0
"2019-20","Habersham County","Fairview Elementary School","Teachers","Total",38.1,17.2,45
"2019-20","Habersham County","Habersham Central High School","Leaders","Not Applicable",4.6,2.3,51
"2019-20","Habersham County","Habersham Central High School","Teachers","Total",79.5,28.2,35
"2019-20","Habersham County","Habersham County- All Schools","Leaders","Total",31.4,8.2,26
"2019-20","Habersham County","Habersham County- All Schools","Teachers","Total",500.6,150.6,30
"2019-20","Habersham County","Habersham Ninth Grade Academy","Leaders","Not Applicable",2.3,0,0
"2019-20","Habersham County","Habersham Ninth Grade Academy","Teachers","Total",31.4,12.8,41
"2019-20","Habersham County","Habersham Success Academy","Leaders","Not Applicable",1.6,0.5,31
"2019-20","Habersham County","Habersham Success Academy","Teachers","Total",3,2,67
"2019-20","Habersham County","Hazel Grove Elementary School","Leaders","Not Applicable",1.6,1.6,100
"2019-20","Habersham County","Hazel Grove Elementary School","Teachers","Total",23.5,14,60
"2019-20","Habersham County","Hilliard A. Wilbanks Middle School","Leaders","Not Applicable",2.3,0,0
"2019-20","Habersham County","Hilliard A. Wilbanks Middle School","Teachers","Total",35.7,13.4,38
"2019-20","Habersham County","Level Grove Elementary School","Leaders","Not Applicable",2.2,0,0
"2019-20","Habersham County","Level Grove Elementary School","Teachers","Total",44.7,10.2,23
"2019-20","Habersham County","North Habersham Middle School","Leaders","Not Applicable",2.3,1.1,48
"2019-20","Habersham County","North Habersham Middle School","Teachers","Total",43.2,13.5,31
"2019-20","Habersham County","South Habersham Middle School","Leaders","Not Applicable",2.3,0,0
"2019-20","Habersham County","South Habersham Middle School","Teachers","Total",39,13.3,34
"2019-20","Habersham County","Woodville Elementary School","Leaders","Not Applicable",1.6,0.5,32
"2019-20","Habersham County","Woodville Elementary School","Teachers","Total",16.5,12,73
"2019-20","Hall County","C. W. Davis Middle School","Leaders","Not Applicable",3,1,33
"2019-20","Hall County","C. W. Davis Middle School","Teachers","Low Poverty",62.5,29,46
"2019-20","Hall County","C. W. Davis Middle School","Teachers","Total",62.5,29,46
"2019-20","Hall County","Cherokee Bluff High School","Leaders","Low Poverty",3.5,2,57
"2019-20","Hall County","Cherokee Bluff High School","Teachers","Low Poverty",52.2,52.2,98
"2019-20","Hall County","Cherokee Bluff High School","Teachers","Total",52.2,52.2,98
"2019-20","Hall County","Cherokee Bluff Middle","Leaders","Low Poverty",2.5,0,0
"2019-20","Hall County","Cherokee Bluff Middle","Teachers","Low Poverty",47,47,98
"2019-20","Hall County","Cherokee Bluff Middle","Teachers","Total",47,47,98
"2019-20","Hall County","Chestatee High School","Leaders","Not Applicable",4,0.5,13
"2019-20","Hall County","Chestatee High School","Teachers","Total",70.9,34.5,49
"2019-20","Hall County","Chestatee Middle School","Leaders","Not Applicable",3,0,0
"2019-20","Hall County","Chestatee Middle School","Teachers","Total",69.8,23,33
"2019-20","Hall County","Chestnut Mountain Elementary School","Leaders","Low Poverty",2,1,50
"2019-20","Hall County","Chestnut Mountain Elementary School","Teachers","Low Poverty",39.5,15,38
"2019-20","Hall County","Chestnut Mountain Elementary School","Teachers","Total",39.5,15,38
"2019-20","Hall County","Chicopee Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Hall County","Chicopee Elementary School","Teachers","High Poverty",52,19.5,38
"2019-20","Hall County","Chicopee Elementary School","Teachers","Total",52,19.5,38
"2019-20","Hall County","East Hall High School","Leaders","Not Applicable",4,2,51
"2019-20","Hall County","East Hall High School","Teachers","Total",72,36.9,51
"2019-20","Hall County","East Hall Middle School","Leaders","Not Applicable",3,1,33
"2019-20","Hall County","East Hall Middle School","Teachers","Total",67.5,25.5,38
"2019-20","Hall County","Flowery Branch Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Hall County","Flowery Branch Elementary School","Teachers","Total",36.2,16.2,45
"2019-20","Hall County","Flowery Branch High","Leaders","Low Poverty",4,1,25
"2019-20","Hall County","Flowery Branch High","Teachers","Low Poverty",69.2,24.7,36
"2019-20","Hall County","Flowery Branch High","Teachers","Total",69.2,24.7,36
"2019-20","Hall County","Friendship Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Hall County","Friendship Elementary School","Teachers","Total",38.5,8.5,22
"2019-20","Hall County","Hall County- All Schools","Leaders","High Poverty",10,4,40
"2019-20","Hall County","Hall County- All Schools","Leaders","Low Poverty",24.5,7,29
"2019-20","Hall County","Hall County- All Schools","Leaders","Total",93,34.1,37
"2019-20","Hall County","Hall County- All Schools","Teachers","High Poverty",291.3,117.2,40
"2019-20","Hall County","Hall County- All Schools","Teachers","Low Poverty",515.4,149.3,29
"2019-20","Hall County","Hall County- All Schools","Teachers","Total",1722.1,504.7,29
"2019-20","Hall County","Johnson High School","Leaders","Not Applicable",6.5,3,46
"2019-20","Hall County","Johnson High School","Teachers","Total",85.3,27,32
"2019-20","Hall County","Lanier College and Career Academy","Leaders","Not Applicable",1.5,1.5,100
"2019-20","Hall County","Lanier College and Career Academy","Teachers","Total",19.1,10.6,56
"2019-20","Hall County","Lanier Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Hall County","Lanier Elementary School","Teachers","Total",29.5,3,10
"2019-20","Hall County","Lula Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Hall County","Lula Elementary School","Teachers","Total",23.5,7,30
"2019-20","Hall County","Lyman Hall Elementary School","Leaders","High Poverty",2,2,100
"2019-20","Hall County","Lyman Hall Elementary School","Teachers","High Poverty",53.8,17.5,33
"2019-20","Hall County","Lyman Hall Elementary School","Teachers","Total",53.8,17.5,33
"2019-20","Hall County","Martin Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Hall County","Martin Elementary School","Teachers","Total",43.5,8,18
"2019-20","Hall County","McEver Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Hall County","McEver Elementary School","Teachers","Total",35,14,40
"2019-20","Hall County","Mount Vernon Elementary School","Leaders","Low Poverty",2,0,0
"2019-20","Hall County","Mount Vernon Elementary School","Teachers","Low Poverty",36.3,9.3,26
"2019-20","Hall County","Mount Vernon Elementary School","Teachers","Total",36.3,9.3,26
"2019-20","Hall County","Myers Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Hall County","Myers Elementary School","Teachers","Total",45,13,29
"2019-20","Hall County","North Hall High School","Leaders","Low Poverty",2.5,0,0
"2019-20","Hall County","North Hall High School","Teachers","Low Poverty",61.9,22.8,37
"2019-20","Hall County","North Hall High School","Teachers","Total",61.9,22.8,37
"2019-20","Hall County","North Hall Middle School","Leaders","Low Poverty",3,2,67
"2019-20","Hall County","North Hall Middle School","Teachers","Low Poverty",58.4,25.9,44
"2019-20","Hall County","North Hall Middle School","Teachers","Total",58.4,25.9,44
"2019-20","Hall County","Oakwood Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Hall County","Oakwood Elementary School","Teachers","Total",37.5,9.5,25
"2019-20","Hall County","Riverbend Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Hall County","Riverbend Elementary School","Teachers","Total",25.5,10,39
"2019-20","Hall County","Sardis Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Hall County","Sardis Elementary School","Teachers","Total",40.5,6,15
"2019-20","Hall County","South Hall Middle School","Leaders","Not Applicable",3,1,33
"2019-20","Hall County","South Hall Middle School","Teachers","Total",73.5,25,34
"2019-20","Hall County","Spout Springs Elementary School","Leaders","Low Poverty",2,1,50
"2019-20","Hall County","Spout Springs Elementary School","Teachers","Low Poverty",44,7,16
"2019-20","Hall County","Spout Springs Elementary School","Teachers","Total",44,7,16
"2019-20","Hall County","Sugar Hill Elementary","Leaders","Not Applicable",2,1,50
"2019-20","Hall County","Sugar Hill Elementary","Teachers","Total",45.5,13,29
"2019-20","Hall County","Tadmore Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Hall County","Tadmore Elementary School","Teachers","High Poverty",41,18,44
"2019-20","Hall County","Tadmore Elementary School","Teachers","Total",41,18,44
"2019-20","Hall County","The Foundry","Leaders","High Poverty",2,1,50
"2019-20","Hall County","The Foundry","Teachers","High Poverty",1.9,1.9,66
"2019-20","Hall County","The Foundry","Teachers","Total",1.9,1.9,66
"2019-20","Hall County","Wauka Mountain Elementary School","Leaders","Low Poverty",2,0,0
"2019-20","Hall County","Wauka Mountain Elementary School","Teachers","Low Poverty",36,9,25
"2019-20","Hall County","Wauka Mountain Elementary School","Teachers","Total",36,9,25
"2019-20","Hall County","West Hall High School","Leaders","Not Applicable",4,2,50
"2019-20","Hall County","West Hall High School","Teachers","Total",66.3,32.2,49
"2019-20","Hall County","West Hall Middle School","Leaders","Not Applicable",3,1,33
"2019-20","Hall County","West Hall Middle School","Teachers","Total",58,23.5,41
"2019-20","Hall County","White Sulphur Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Hall County","White Sulphur Elementary School","Teachers","High Poverty",31,13.5,44
"2019-20","Hall County","White Sulphur Elementary School","Teachers","Total",31,13.5,44
"2019-20","Hall County","World Language Academy","Leaders","Not Applicable",2,1,50
"2019-20","Hall County","World Language Academy","Teachers","Total",37,6.5,18
"2019-20","Hall County","World Language Academy Middle School","Leaders","Low Poverty",1,0,0
"2019-20","Hall County","World Language Academy Middle School","Teachers","Low Poverty",16,16,94
"2019-20","Hall County","World Language Academy Middle School","Teachers","Total",16,16,94
"2019-20","Hancock County","Hancock Central High School","Leaders","High Poverty",2,2,100
"2019-20","Hancock County","Hancock Central High School","Teachers","High Poverty",12.7,5.9,46
"2019-20","Hancock County","Hancock Central High School","Teachers","Total",12.7,5.9,46
"2019-20","Hancock County","Hancock Central Middle School","Leaders","High Poverty",1,1,100
"2019-20","Hancock County","Hancock Central Middle School","Teachers","High Poverty",10.2,5,49
"2019-20","Hancock County","Hancock Central Middle School","Teachers","Total",10.2,5,49
"2019-20","Hancock County","Hancock County- All Schools","Leaders","High Poverty",5,5,100
"2019-20","Hancock County","Hancock County- All Schools","Leaders","Total",5,5,100
"2019-20","Hancock County","Hancock County- All Schools","Teachers","High Poverty",38.9,11,28
"2019-20","Hancock County","Hancock County- All Schools","Teachers","Total",38.9,11,28
"2019-20","Hancock County","Lewis Elementary School","Leaders","High Poverty",2,2,100
"2019-20","Hancock County","Lewis Elementary School","Teachers","High Poverty",16,2,13
"2019-20","Hancock County","Lewis Elementary School","Teachers","Total",16,2,13
"2019-20","Haralson County","Buchanan Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Haralson County","Buchanan Elementary School","Teachers","Total",27.6,7.7,28
"2019-20","Haralson County","Buchanan Primary School","Leaders","Not Applicable",2,1,50
"2019-20","Haralson County","Buchanan Primary School","Teachers","Total",35.4,12.1,34
"2019-20","Haralson County","Haralson County High School","Leaders","Not Applicable",3,2,67
"2019-20","Haralson County","Haralson County High School","Teachers","Total",68.3,25,37
"2019-20","Haralson County","Haralson County Middle School","Leaders","Not Applicable",3,0,0
"2019-20","Haralson County","Haralson County Middle School","Teachers","Total",56.9,22.1,39
"2019-20","Haralson County","Haralson County Rebel Academy","Leaders","Not Applicable",0.5,0.5,100
"2019-20","Haralson County","Haralson County Rebel Academy","Teachers","Total",0.5,0.5,33
"2019-20","Haralson County","Haralson County- All Schools","Leaders","Total",14.5,4.5,31
"2019-20","Haralson County","Haralson County- All Schools","Teachers","Total",255.6,73.7,29
"2019-20","Haralson County","Tallapoosa Primary School","Leaders","Not Applicable",2,0,0
"2019-20","Haralson County","Tallapoosa Primary School","Teachers","Total",37.4,4.7,12
"2019-20","Haralson County","West Haralson Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Haralson County","West Haralson Elementary School","Teachers","Total",29.5,11.7,40
"2019-20","Harris County","Creekside School","Leaders","Low Poverty",3,1,33
"2019-20","Harris County","Creekside School","Teachers","Low Poverty",46.2,11,24
"2019-20","Harris County","Creekside School","Teachers","Total",46.2,11,24
"2019-20","Harris County","Harris County Carver Middle School","Leaders","Low Poverty",2.5,0.5,20
"2019-20","Harris County","Harris County Carver Middle School","Teachers","Low Poverty",54.6,15.4,28
"2019-20","Harris County","Harris County Carver Middle School","Teachers","Total",54.6,15.4,28
"2019-20","Harris County","Harris County High School","Leaders","Low Poverty",4.5,2.5,56
"2019-20","Harris County","Harris County High School","Teachers","Low Poverty",84.6,27.7,33
"2019-20","Harris County","Harris County High School","Teachers","Total",84.6,27.7,33
"2019-20","Harris County","Harris County- All Schools","Leaders","Low Poverty",16,5,31
"2019-20","Harris County","Harris County- All Schools","Leaders","Total",20.5,8,39
"2019-20","Harris County","Harris County- All Schools","Teachers","Low Poverty",282.4,71.5,25
"2019-20","Harris County","Harris County- All Schools","Teachers","Total",321,81.5,25
"2019-20","Harris County","Mulberry Creek Elementary School","Leaders","Low Poverty",2,1,50
"2019-20","Harris County","Mulberry Creek Elementary School","Teachers","Low Poverty",32.6,7,22
