"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","OUTOFFIELD_FTE","OUTOFFIELD_FTE_PCT"
"2018-19","Gilmer County","Mountain View Elementary","Teachers","Total",36.1,1.4,4
"2018-19","Glascock County","Glascock County Consolidated School","Teachers","Total",30.2,2.5,8
"2018-19","Glascock County","Glascock County Elementary School","Teachers","Total",19.4,0.5,2
"2018-19","Glascock County","Glascock County- All Schools","Teachers","Total",49.5,3,6
"2018-19","Glynn County","Altama Elementary School","Teachers","High Poverty",85.5,5.3,6
"2018-19","Glynn County","Altama Elementary School","Teachers","Total",85.5,5.3,6
"2018-19","Glynn County","Brunswick High School","Teachers","Total",201.2,34.3,17
"2018-19","Glynn County","Burroughs-Molette Elementary School","Teachers","High Poverty",90.5,4.1,4
"2018-19","Glynn County","Burroughs-Molette Elementary School","Teachers","Total",90.5,4.1,4
"2018-19","Glynn County","Glyndale Elementary School","Teachers","Total",98,5.2,5
"2018-19","Glynn County","Glynn Academy","Teachers","Low Poverty",265.8,23.7,9
"2018-19","Glynn County","Glynn Academy","Teachers","Total",265.8,23.7,9
"2018-19","Glynn County","Glynn County- All Schools","Teachers","High Poverty",488.7,23,5
"2018-19","Glynn County","Glynn County- All Schools","Teachers","Low Poverty",439.3,50.9,12
"2018-19","Glynn County","Glynn County- All Schools","Teachers","Total",1725.3,119.5,7
"2018-19","Glynn County","Glynn Middle","Teachers","Total",113.6,9.3,8
"2018-19","Glynn County","Golden Isles Elementary School","Teachers","Total",81,5.2,6
"2018-19","Glynn County","Goodyear Elementary School","Teachers","Total",87.5,3.4,4
"2018-19","Glynn County","Greer Elementary School","Teachers","Total",81.1,3.5,4
"2018-19","Glynn County","Jane Macon Middle","Teachers","Total",99,8.3,8
"2018-19","Glynn County","Morningstar Treatment Services, Inc. Youth Estate","Teachers","High Poverty",8.7,2.8,32
"2018-19","Glynn County","Morningstar Treatment Services, Inc. Youth Estate","Teachers","Total",8.7,2.8,32
"2018-19","Glynn County","Needwood Middle School","Teachers","Total",101,4,4
"2018-19","Glynn County","Oglethorpe Point Elementary School","Teachers","Low Poverty",60.5,0.9,1
"2018-19","Glynn County","Oglethorpe Point Elementary School","Teachers","Total",60.5,0.9,1
"2018-19","Glynn County","Risley Middle School","Teachers","Total",70.3,3.9,6
"2018-19","Glynn County","Satilla Marsh Elementary School","Teachers","Total",81.2,0.4,0
"2018-19","Glynn County","St. Simons Elementary School","Teachers","Total",73.5,1.6,2
"2018-19","Glynn County","Sterling Elementary School","Teachers","Total",115,3.8,3
"2018-19","Gordon County","Ashworth Middle School","Teachers","Total",47.7,3.7,8
"2018-19","Gordon County","Belwood Elementary School","Teachers","Total",41.9,2.2,5
"2018-19","Gordon County","Fairmount Elementary School","Teachers","Total",32.1,0.6,2
"2018-19","Gordon County","Gordon Central High School","Teachers","Total",65.3,8.3,13
"2018-19","Gordon County","Gordon County- All Schools","Teachers","Total",496.5,35,7
"2018-19","Gordon County","Red Bud Elementary School","Teachers","Total",41.5,1,2
"2018-19","Gordon County","Red Bud Middle School","Teachers","Total",59.2,2.3,4
"2018-19","Gordon County","Sonoraville Elementary","Teachers","Total",45,1,2
"2018-19","Gordon County","Sonoraville High School","Teachers","Total",90.3,13.5,15
"2018-19","Gordon County","Swain Elementary School","Teachers","Total",35,2.1,6
"2018-19","Gordon County","Tolbert Elementary School","Teachers","Total",38.5,0.4,1
"2018-19","Grady County","Cairo High School","Teachers","Total",89,19.7,22
"2018-19","Grady County","Eastside Elementary School","Teachers","Total",56.6,8.3,15
"2018-19","Grady County","Grady County- All Schools","Teachers","Total",408.5,64.7,16
"2018-19","Grady County","Northside Elementary School","Teachers","Total",39,7,18
"2018-19","Grady County","Shiver Elementary School","Teachers","Total",60,8.6,14
"2018-19","Grady County","Southside Elementary School","Teachers","Total",57.4,11.1,19
"2018-19","Grady County","Washington Middle School","Teachers","Total",57,7.5,13
"2018-19","Grady County","Whigham Elementary School","Teachers","Total",49.5,2.5,5
"2018-19","Greene County","Anita White Carson Middle School","Teachers","High Poverty",30,0.4,1
"2018-19","Greene County","Anita White Carson Middle School","Teachers","Total",30,0.4,1
"2018-19","Greene County","Greene County High School","Teachers","High Poverty",43.1,3.7,8
"2018-19","Greene County","Greene County High School","Teachers","Total",43.1,3.7,8
"2018-19","Greene County","Greene County- All Schools","Teachers","High Poverty",136.5,5.8,4
"2018-19","Greene County","Greene County- All Schools","Teachers","Low Poverty",84.4,2.2,3
"2018-19","Greene County","Greene County- All Schools","Teachers","Total",224.9,8.9,4
"2018-19","Greene County","Greensboro Elementary","Teachers","High Poverty",38.4,1.5,4
"2018-19","Greene County","Greensboro Elementary","Teachers","Total",38.4,1.5,4
"2018-19","Greene County","LAKE OCONEE CHARTER","Teachers","Low Poverty",85.4,2.2,3
"2018-19","Greene County","LAKE OCONEE CHARTER","Teachers","Total",85.4,2.2,3
"2018-19","Greene County","Union Point Elementary","Teachers","High Poverty",24,0.2,1
"2018-19","Greene County","Union Point Elementary","Teachers","Total",24,0.2,1
"2018-19","Griffin-Spalding County","AZ Kelsey Academy","Teachers","Total",7,0,0
"2018-19","Griffin-Spalding County","Anne Street Elementary School","Teachers","High Poverty",34.4,2.1,6
"2018-19","Griffin-Spalding County","Anne Street Elementary School","Teachers","Total",34.4,2.1,6
"2018-19","Griffin-Spalding County","Atkinson Elementary School","Teachers","High Poverty",35.3,0,0
"2018-19","Griffin-Spalding County","Atkinson Elementary School","Teachers","Total",35.3,0,0
"2018-19","Griffin-Spalding County","Beaverbrook Elementary School","Teachers","High Poverty",28,0,0
"2018-19","Griffin-Spalding County","Beaverbrook Elementary School","Teachers","Total",28,0,0
"2018-19","Griffin-Spalding County","Carver Road Middle School","Teachers","Total",37.4,6.7,18
"2018-19","Griffin-Spalding County","Cowan Road Elementary School","Teachers","Total",50,3.5,7
"2018-19","Griffin-Spalding County","Cowan Road Middle School","Teachers","Total",51.6,10.4,20
"2018-19","Griffin-Spalding County","Crescent Road Elementary School","Teachers","Low Poverty",35.8,3.1,9
"2018-19","Griffin-Spalding County","Crescent Road Elementary School","Teachers","Total",35.8,3.1,9
"2018-19","Griffin-Spalding County","Futral Road Elementary School","Teachers","Total",45.7,3,7
"2018-19","Griffin-Spalding County","Griffin High School","Teachers","Total",102.7,13.6,13
"2018-19","Griffin-Spalding County","Griffin-Spalding County- All Schools","Teachers","High Poverty",214.8,40.8,19
"2018-19","Griffin-Spalding County","Griffin-Spalding County- All Schools","Teachers","Low Poverty",27,0,0
"2018-19","Griffin-Spalding County","Griffin-Spalding County- All Schools","Teachers","Total",842.7,84.1,10
"2018-19","Griffin-Spalding County","Jackson Road Elementary School","Teachers","Total",34.6,3.3,9
"2018-19","Griffin-Spalding County","Jordan Hill Road Elementary School","Teachers","Total",37.1,0,0
"2018-19","Griffin-Spalding County","Kennedy Road Middle School","Teachers","Total",43.4,4.3,10
"2018-19","Griffin-Spalding County","Moore Elementary School","Teachers","High Poverty",37.9,5.2,14
"2018-19","Griffin-Spalding County","Moore Elementary School","Teachers","Total",37.9,5.2,14
"2018-19","Griffin-Spalding County","Moreland Road Elementary","Teachers","Total",40.8,3,7
"2018-19","Griffin-Spalding County","Orrs Elementary School","Teachers","Total",45.2,3.3,7
"2018-19","Griffin-Spalding County","Rehoboth Road Middle School","Teachers","Total",51.4,8.7,17
"2018-19","Griffin-Spalding County","Spalding High School","Teachers","Total",102.4,13.8,13
"2018-19","Gwinnett County","Alcova Elementary School","Teachers","Total",169,14.5,9
"2018-19","Gwinnett County","Alford Elementary","Teachers","Total",133,10.6,8
"2018-19","Gwinnett County","Anderson-Livsey Elementary School","Teachers","Total",130,12.4,10
"2018-19","Gwinnett County","Annistown Elementary School","Teachers","Total",86,10.7,12
"2018-19","Gwinnett County","Arcado Elementary School","Teachers","Total",123,8.6,7
"2018-19","Gwinnett County","Archer High School","Teachers","Low Poverty",264,36.4,14
"2018-19","Gwinnett County","Archer High School","Teachers","Total",264,36.4,14
"2018-19","Gwinnett County","Baggett Elementary School","Teachers","Total",161,13,8
"2018-19","Gwinnett County","Baldwin Elementary","Teachers","Total",170.5,21.2,12
"2018-19","Gwinnett County","Bay Creek Middle School","Teachers","Total",113.1,6.1,5
"2018-19","Gwinnett County","Beaver Ridge Elementary School","Teachers","Total",181,15.3,8
"2018-19","Gwinnett County","Benefield Elementary School","Teachers","Total",167,10.5,6
"2018-19","Gwinnett County","Berkeley Lake Elementary School","Teachers","Total",121.5,11.4,9
"2018-19","Gwinnett County","Berkmar High School","Teachers","Total",302.5,46.9,15
"2018-19","Gwinnett County","Berkmar Middle School","Teachers","Total",163,15.8,10
"2018-19","Gwinnett County","Bethesda Elementary School","Teachers","Total",177.5,15.1,8
"2018-19","Gwinnett County","Britt Elementary School","Teachers","Total",120,9.9,8
"2018-19","Gwinnett County","Brookwood Elementary School","Teachers","Low Poverty",149.5,9.9,7
"2018-19","Gwinnett County","Brookwood Elementary School","Teachers","Total",149.5,9.9,7
"2018-19","Gwinnett County","Brookwood High School","Teachers","Low Poverty",338,44,13
"2018-19","Gwinnett County","Brookwood High School","Teachers","Total",338,44,13
"2018-19","Gwinnett County","Burnette Elementary School","Teachers","Low Poverty",89.5,7.6,9
"2018-19","Gwinnett County","Burnette Elementary School","Teachers","Total",89.5,7.6,9
"2018-19","Gwinnett County","Camp Creek Elementary School","Teachers","Low Poverty",152,12.5,8
"2018-19","Gwinnett County","Camp Creek Elementary School","Teachers","Total",152,12.5,8
"2018-19","Gwinnett County","Cedar Hill Elementary School","Teachers","Total",173,18.6,11
"2018-19","Gwinnett County","Centerville Elementary School","Teachers","Total",123,13.7,11
"2018-19","Gwinnett County","Central Gwinnett High School","Teachers","Total",369,40.8,11
"2018-19","Gwinnett County","Chattahoochee Elementary School","Teachers","Total",187.5,11.1,6
"2018-19","Gwinnett County","Chesney Elementary School","Teachers","Total",179.3,15.2,9
"2018-19","Gwinnett County","Coleman Middle School","Teachers","Low Poverty",106,12.2,12
"2018-19","Gwinnett County","Coleman Middle School","Teachers","Total",106,12.2,12
"2018-19","Gwinnett County","Collins Hill High School","Teachers","Low Poverty",311,39.6,13
"2018-19","Gwinnett County","Collins Hill High School","Teachers","Total",311,39.6,13
"2018-19","Gwinnett County","Cooper Elementary School","Teachers","Low Poverty",172.5,15.3,9
"2018-19","Gwinnett County","Cooper Elementary School","Teachers","Total",172.5,15.3,9
"2018-19","Gwinnett County","Corley Elementary School","Teachers","Total",181,14.9,8
"2018-19","Gwinnett County","Couch Middle School","Teachers","Low Poverty",104,8.1,8
"2018-19","Gwinnett County","Couch Middle School","Teachers","Total",104,8.1,8
"2018-19","Gwinnett County","Craig Elementary School","Teachers","Low Poverty",133,8.2,6
"2018-19","Gwinnett County","Craig Elementary School","Teachers","Total",133,8.2,6
"2018-19","Gwinnett County","Creekland Middle School","Teachers","Total",202,7.3,4
"2018-19","Gwinnett County","Crews Middle School","Teachers","Low Poverty",139.5,9.6,7
"2018-19","Gwinnett County","Crews Middle School","Teachers","Total",139.5,9.6,7
"2018-19","Gwinnett County","Dacula Elementary School","Teachers","Total",144,9.6,7
"2018-19","Gwinnett County","Dacula High School","Teachers","Low Poverty",267,44.1,17
"2018-19","Gwinnett County","Dacula High School","Teachers","Total",267,44.1,17
"2018-19","Gwinnett County","Dacula Middle School","Teachers","Total",164.8,16,10
"2018-19","Gwinnett County","Discovery High School","Teachers","Total",384.5,52.8,14
"2018-19","Gwinnett County","Duluth High School","Teachers","Total",306.5,44.3,14
"2018-19","Gwinnett County","Duluth Middle School","Teachers","Total",124,20.5,17
"2018-19","Gwinnett County","Duncan Creek Elementary","Teachers","Low Poverty",129,3,2
"2018-19","Gwinnett County","Duncan Creek Elementary","Teachers","Total",129,3,2
"2018-19","Gwinnett County","Dyer Elementary School","Teachers","Low Poverty",128,13,10
"2018-19","Gwinnett County","Dyer Elementary School","Teachers","Total",128,13,10
"2018-19","Gwinnett County","Ferguson Elementary School","Teachers","Total",168.7,11.2,7
"2018-19","Gwinnett County","Five Forks Middle School","Teachers","Low Poverty",128,5.9,5
"2018-19","Gwinnett County","Five Forks Middle School","Teachers","Total",128,5.9,5
"2018-19","Gwinnett County","Fort Daniel Elementary School","Teachers","Low Poverty",81.7,4.9,6
"2018-19","Gwinnett County","Fort Daniel Elementary School","Teachers","Total",81.7,4.9,6
"2018-19","Gwinnett County","Freeman's Mill Elementary School","Teachers","Low Poverty",122.5,8.6,7
"2018-19","Gwinnett County","Freeman's Mill Elementary School","Teachers","Total",122.5,8.6,7
"2018-19","Gwinnett County","Grace Snell Middle School","Teachers","Total",148,17,11
"2018-19","Gwinnett County","Graves Elementary School","Teachers","Total",168,15.5,9
"2018-19","Gwinnett County","Grayson Elementary School","Teachers","Low Poverty",146.5,10.3,7
"2018-19","Gwinnett County","Grayson Elementary School","Teachers","Total",146.5,10.3,7
"2018-19","Gwinnett County","Grayson High School","Teachers","Low Poverty",382,55.7,15
"2018-19","Gwinnett County","Grayson High School","Teachers","Total",382,55.7,15
"2018-19","Gwinnett County","Gwin Oaks Elementary School","Teachers","Low Poverty",121,7,6
"2018-19","Gwinnett County","Gwin Oaks Elementary School","Teachers","Total",121,7,6
"2018-19","Gwinnett County","Gwinnett County- All Schools","Teachers","Low Poverty",13942.7,1492.5,11
"2018-19","Gwinnett County","Gwinnett County- All Schools","Teachers","Total",22532.6,2311.9,10
"2018-19","Gwinnett County","Gwinnett InterVention Education (GIVE) Center East","Teachers","Total",164,7.5,5
"2018-19","Gwinnett County","Gwinnett Intervention Education Center (GIVE) West","Teachers","Total",204.5,14.9,7
"2018-19","Gwinnett County","Gwinnett Online Campus","Teachers","Low Poverty",190.5,13.4,7
"2018-19","Gwinnett County","Gwinnett Online Campus","Teachers","Total",190.5,13.4,7
"2018-19","Gwinnett County","Gwinnett School of Mathematics, Science and Technology","Teachers","Low Poverty",108,20.2,19
"2018-19","Gwinnett County","Gwinnett School of Mathematics, Science and Technology","Teachers","Total",108,20.2,19
"2018-19","Gwinnett County","Harbins Elementary School","Teachers","Low Poverty",143.8,16.1,11
"2018-19","Gwinnett County","Harbins Elementary School","Teachers","Total",143.8,16.1,11
"2018-19","Gwinnett County","Harmony Elementary School","Teachers","Low Poverty",95,4.6,5
"2018-19","Gwinnett County","Harmony Elementary School","Teachers","Total",95,4.6,5
"2018-19","Gwinnett County","Harris Elementary School","Teachers","Total",116,11.2,10
"2018-19","Gwinnett County","Head Elementary School","Teachers","Low Poverty",105,8.8,8
"2018-19","Gwinnett County","Head Elementary School","Teachers","Total",105,8.8,8
"2018-19","Gwinnett County","Hopkins Elementary School","Teachers","Total",163.5,21.1,13
"2018-19","Gwinnett County","Hull Middle School","Teachers","Low Poverty",111.5,9.5,9
"2018-19","Gwinnett County","Hull Middle School","Teachers","Total",111.5,9.5,9
"2018-19","Gwinnett County","International Transition Center","Teachers","Total",199,26.8,13
"2018-19","Gwinnett County","Ivy Creek Elementary School","Teachers","Low Poverty",136.5,7.5,5
"2018-19","Gwinnett County","Ivy Creek Elementary School","Teachers","Total",136.5,7.5,5
"2018-19","Gwinnett County","Jackson Elementary School","Teachers","Total",212,22,10
"2018-19","Gwinnett County","Jenkins Elementary School","Teachers","Total",118.5,10.2,9
"2018-19","Gwinnett County","Jones Middle School","Teachers","Low Poverty",102,7,7
"2018-19","Gwinnett County","Jones Middle School","Teachers","Total",102,7,7
"2018-19","Gwinnett County","Jordan Middle School","Teachers","Total",174,9.3,5
"2018-19","Gwinnett County","Kanoheda Elementary School","Teachers","Total",115,7.9,7
"2018-19","Gwinnett County","Knight Elementary School","Teachers","Total",130,8,6
"2018-19","Gwinnett County","Lanier High School","Teachers","Low Poverty",202,30.5,15
"2018-19","Gwinnett County","Lanier High School","Teachers","Total",202,30.5,15
"2018-19","Gwinnett County","Lanier Middle School","Teachers","Low Poverty",142,11,8
"2018-19","Gwinnett County","Lanier Middle School","Teachers","Total",142,11,8
"2018-19","Gwinnett County","Lawrenceville Elementary School","Teachers","Total",123,7.8,6
"2018-19","Gwinnett County","Level Creek Elementary School","Teachers","Low Poverty",90.5,7.3,8
"2018-19","Gwinnett County","Level Creek Elementary School","Teachers","Total",90.5,7.3,8
"2018-19","Gwinnett County","Lilburn Elementary School","Teachers","Total",184.1,15,8
"2018-19","Gwinnett County","Lilburn Middle School","Teachers","Total",171,9.9,6
"2018-19","Gwinnett County","Lovin Elementary School","Teachers","Total",131.5,8.7,7
"2018-19","Gwinnett County","Magill Elementary School","Teachers","Total",172.5,11.2,6
"2018-19","Gwinnett County","Mason Elementary School","Teachers","Low Poverty",124.5,10.8,9
"2018-19","Gwinnett County","Mason Elementary School","Teachers","Total",124.5,10.8,9
"2018-19","Gwinnett County","McConnell Middle School","Teachers","Low Poverty",186,11.5,6
"2018-19","Gwinnett County","McConnell Middle School","Teachers","Total",186,11.5,6
"2018-19","Gwinnett County","McKendree Elementary School","Teachers","Total",148,9.2,6
"2018-19","Gwinnett County","Meadowcreek Elementary School","Teachers","Total",160,16.9,11
"2018-19","Gwinnett County","Meadowcreek High School","Teachers","Total",354,67,19
"2018-19","Gwinnett County","Mill Creek High School","Teachers","Low Poverty",390,37.7,10
"2018-19","Gwinnett County","Mill Creek High School","Teachers","Total",390,37.7,10
"2018-19","Gwinnett County","Minor Elementary School","Teachers","Total",161.8,19.3,12
"2018-19","Gwinnett County","Moore Middle School","Teachers","Total",152,17.5,12
"2018-19","Gwinnett County","Mountain Park Elementary School","Teachers","Total",113,12.3,11
"2018-19","Gwinnett County","Mountain View High School","Teachers","Low Poverty",335,45.3,14
"2018-19","Gwinnett County","Mountain View High School","Teachers","Total",335,45.3,14
"2018-19","Gwinnett County","Mulberry Elementary School","Teachers","Low Poverty",107.5,11.5,11
"2018-19","Gwinnett County","Mulberry Elementary School","Teachers","Total",107.5,11.5,11
"2018-19","Gwinnett County","Nesbit Elementary School","Teachers","Total",176.5,17.5,10
"2018-19","Gwinnett County","New Life Academy of Excellence","Teachers","Low Poverty",39,5.5,14
"2018-19","Gwinnett County","New Life Academy of Excellence","Teachers","Total",39,5.5,14
"2018-19","Gwinnett County","Norcross Elementary School","Teachers","Total",142,20.9,15
"2018-19","Gwinnett County","Norcross High School","Teachers","Total",379,55.6,15
"2018-19","Gwinnett County","North Gwinnett High School","Teachers","Low Poverty",339.5,33,10
"2018-19","Gwinnett County","North Gwinnett High School","Teachers","Total",339.5,33,10
"2018-19","Gwinnett County","North Gwinnett Middle School","Teachers","Low Poverty",149,9,6
"2018-19","Gwinnett County","North Gwinnett Middle School","Teachers","Total",149,9,6
"2018-19","Gwinnett County","North Metro Academy of Performing Arts","Teachers","Total",25,2.9,12
"2018-19","Gwinnett County","Northbrook Middle School","Teachers","Total",124.7,9.8,8
"2018-19","Gwinnett County","Norton Elementary School","Teachers","Total",194.5,13.9,7
"2018-19","Gwinnett County","Oakland Meadow School","Teachers","Low Poverty",22,9,41
"2018-19","Gwinnett County","Oakland Meadow School","Teachers","Total",22,9,41
"2018-19","Gwinnett County","Osborne Middle School","Teachers","Low Poverty",164.5,8.2,5
"2018-19","Gwinnett County","Osborne Middle School","Teachers","Total",164.5,8.2,5
"2018-19","Gwinnett County","Parkview High School","Teachers","Low Poverty",298.2,36.5,12
"2018-19","Gwinnett County","Parkview High School","Teachers","Total",298.2,36.5,12
"2018-19","Gwinnett County","Parsons Elementary School","Teachers","Low Poverty",89.5,9.9,11
"2018-19","Gwinnett County","Parsons Elementary School","Teachers","Total",89.5,9.9,11
"2018-19","Gwinnett County","Partee Elementary School","Teachers","Total",97.5,9.4,10
"2018-19","Gwinnett County","Patrick Elementary School","Teachers","Low Poverty",115,5.5,5
"2018-19","Gwinnett County","Patrick Elementary School","Teachers","Total",115,5.5,5
"2018-19","Gwinnett County","Paul Duke STEM High School","Teachers","Total",53,8.9,17
"2018-19","Gwinnett County","Peachtree Elementary School","Teachers","Total",132,19.9,15
"2018-19","Gwinnett County","Peachtree Ridge High School","Teachers","Low Poverty",326.5,65.5,20
"2018-19","Gwinnett County","Peachtree Ridge High School","Teachers","Total",326.5,65.5,20
"2018-19","Gwinnett County","Pharr Elementary School","Teachers","Total",143.5,9.3,6
"2018-19","Gwinnett County","Phoenix High School","Teachers","Low Poverty",82,9.3,11
"2018-19","Gwinnett County","Phoenix High School","Teachers","Total",82,9.3,11
"2018-19","Gwinnett County","Pinckneyville Middle School","Teachers","Total",128.5,23.8,18
"2018-19","Gwinnett County","Puckett's Mill Elementary School","Teachers","Low Poverty",128,6.8,5
"2018-19","Gwinnett County","Puckett's Mill Elementary School","Teachers","Total",128,6.8,5
"2018-19","Gwinnett County","Radloff Middle School","Teachers","Total",154,21.8,14
"2018-19","Gwinnett County","Richards Middle School","Teachers","Total",190,17.2,9
"2018-19","Gwinnett County","Riverside Elementary School","Teachers","Low Poverty",96.4,5.4,6
"2018-19","Gwinnett County","Riverside Elementary School","Teachers","Total",96.4,5.4,6
"2018-19","Gwinnett County","Roberts Elementary School","Teachers","Low Poverty",104.5,8.3,8
"2018-19","Gwinnett County","Roberts Elementary School","Teachers","Total",104.5,8.3,8
"2018-19","Gwinnett County","Rock Springs Elementary School","Teachers","Total",106,12.2,12
"2018-19","Gwinnett County","Rockbridge Elementary School","Teachers","Total",186,15.7,8
"2018-19","Gwinnett County","Rosebud Elementary School","Teachers","Total",153.5,10.7,7
"2018-19","Gwinnett County","Shiloh Elementary School","Teachers","Total",122,12.8,10
"2018-19","Gwinnett County","Shiloh High School","Teachers","Total",269,57.4,21
"2018-19","Gwinnett County","Shiloh Middle School","Teachers","Total",202.5,26.8,13
"2018-19","Gwinnett County","Simonton Elementary School","Teachers","Total",155,15.7,10
"2018-19","Gwinnett County","Simpson Elementary School","Teachers","Low Poverty",86.5,20,23
"2018-19","Gwinnett County","Simpson Elementary School","Teachers","Total",86.5,20,23
"2018-19","Gwinnett County","Snellville Middle School","Teachers","Total",128.5,10.9,8
"2018-19","Gwinnett County","South Gwinnett High School","Teachers","Total",329,61.4,19
"2018-19","Gwinnett County","Starling Elementary School","Teachers","Low Poverty",148,12.2,8
"2018-19","Gwinnett County","Starling Elementary School","Teachers","Total",148,12.2,8
"2018-19","Gwinnett County","Stripling Elementary School","Teachers","Total",122,20.2,17
"2018-19","Gwinnett County","Sugar Hill Elementary School","Teachers","Low Poverty",143,8.8,6
"2018-19","Gwinnett County","Sugar Hill Elementary School","Teachers","Total",143,8.8,6
"2018-19","Gwinnett County","Summerour Middle School","Teachers","Total",148.5,10,7
"2018-19","Gwinnett County","Suwanee Elementary School","Teachers","Low Poverty",69,7.4,11
"2018-19","Gwinnett County","Suwanee Elementary School","Teachers","Total",69,7.4,11
"2018-19","Gwinnett County","Sweetwater Middle School","Teachers","Total",188,16.9,9
"2018-19","Gwinnett County","Sycamore Elementary School","Teachers","Total",125,10.3,8
"2018-19","Gwinnett County","Taylor Elementary School","Teachers","Total",109.7,13.2,12
"2018-19","Gwinnett County","Trickum Middle School","Teachers","Total",142.5,14.7,10
"2018-19","Gwinnett County","Trip Elementary School","Teachers","Total",144.5,7.4,5
"2018-19","Gwinnett County","Twin Rivers Middle School","Teachers","Low Poverty",192,13.4,7
"2018-19","Gwinnett County","Twin Rivers Middle School","Teachers","Total",192,13.4,7
"2018-19","Gwinnett County","Walnut Grove Elementary School","Teachers","Low Poverty",120,12.5,10
"2018-19","Gwinnett County","Walnut Grove Elementary School","Teachers","Total",120,12.5,10
"2018-19","Gwinnett County","White Oak Elementary School","Teachers","Low Poverty",105,7.7,7
"2018-19","Gwinnett County","White Oak Elementary School","Teachers","Total",105,7.7,7
"2018-19","Gwinnett County","Winn Holt Elementary School","Teachers","Total",184.5,13.7,7
"2018-19","Gwinnett County","Woodward Mill Elementary School","Teachers","Total",140,9.1,7
"2018-19","Habersham County","9th Grade Academy","Teachers","Total",38.7,1,3
"2018-19","Habersham County","Baldwin Elementary School","Teachers","Total",37.6,1,3
"2018-19","Habersham County","Clarkesville Elementary School","Teachers","Total",33.2,0,0
"2018-19","Habersham County","Cornelia Elementary School","Teachers","Total",49.5,1,2
"2018-19","Habersham County","Demorest Elementary School","Teachers","Total",50.5,1.7,3
"2018-19","Habersham County","Fairview Elementary School","Teachers","Total",43,2,5
"2018-19","Habersham County","Habersham Central High School","Teachers","Total",112,8.5,8
"2018-19","Habersham County","Habersham County- All Schools","Teachers","Total",597.7,22.1,4
"2018-19","Habersham County","Habersham Success Academy","Teachers","Total",5,0,0
"2018-19","Habersham County","Hazel Grove Elementary School","Teachers","Total",29,1.1,4
"2018-19","Habersham County","Level Grove Elementary School","Teachers","Total",49.5,0.3,1
"2018-19","Habersham County","North Habersham Middle School","Teachers","Total",42.2,3,7
"2018-19","Habersham County","South Habersham Middle School","Teachers","Total",47.3,1,2
"2018-19","Habersham County","Wilbanks Middle School","Teachers","Total",39.6,1.2,3
"2018-19","Habersham County","Woodville Elementary School","Teachers","Total",20.6,0.3,2
"2018-19","Hall County","Alternative Learning Center","Teachers","Total",96,6.2,6
"2018-19","Hall County","C. W. Davis Middle School","Teachers","Low Poverty",75.5,5.4,7
"2018-19","Hall County","C. W. Davis Middle School","Teachers","Total",75.5,5.4,7
"2018-19","Hall County","Cherokee Bluff High School","Teachers","Low Poverty",77.8,6.6,8
"2018-19","Hall County","Cherokee Bluff High School","Teachers","Total",77.8,6.6,8
"2018-19","Hall County","Cherokee Bluff Middle","Teachers","Low Poverty",51.9,1.8,3
"2018-19","Hall County","Cherokee Bluff Middle","Teachers","Total",51.9,1.8,3
"2018-19","Hall County","Chestatee High School","Teachers","Total",124,10.9,9
"2018-19","Hall County","Chestatee Middle School","Teachers","Total",75.1,3.8,5
"2018-19","Hall County","Chestnut Mountain Elementary School","Teachers","Low Poverty",48,3.1,6
"2018-19","Hall County","Chestnut Mountain Elementary School","Teachers","Total",48,3.1,6
"2018-19","Hall County","Chicopee Elementary School","Teachers","High Poverty",63.9,6.9,11
"2018-19","Hall County","Chicopee Elementary School","Teachers","Total",63.9,6.9,11
"2018-19","Hall County","East Hall High School","Teachers","Total",107.9,7.3,7
"2018-19","Hall County","East Hall Middle School","Teachers","Total",77.5,0.3,0
"2018-19","Hall County","Flowery Branch Elementary School","Teachers","Low Poverty",40.5,3.4,8
"2018-19","Hall County","Flowery Branch Elementary School","Teachers","Total",40.5,3.4,8
"2018-19","Hall County","Flowery Branch High","Teachers","Low Poverty",124.8,9.3,7
"2018-19","Hall County","Flowery Branch High","Teachers","Total",124.8,9.3,7
"2018-19","Hall County","Friendship Elementary School","Teachers","Total",52,1,2
"2018-19","Hall County","Hall County- All Schools","Teachers","High Poverty",242.7,39.9,16
"2018-19","Hall County","Hall County- All Schools","Teachers","Low Poverty",1030.2,84.4,8
"2018-19","Hall County","Hall County- All Schools","Teachers","Total",2519,174,7
"2018-19","Hall County","Johnson High School","Teachers","Total",112.2,5.7,5
"2018-19","Hall County","Lanier Career Academy","Teachers","Total",190.7,13.6,7
"2018-19","Hall County","Lanier Elementary School","Teachers","Total",36.5,4,11
"2018-19","Hall County","Lula Elementary School","Teachers","Total",32.5,4.3,13
"2018-19","Hall County","Lyman Hall Elementary School","Teachers","High Poverty",63.9,1.5,2
"2018-19","Hall County","Lyman Hall Elementary School","Teachers","Total",63.9,1.5,2
"2018-19","Hall County","Martin Elementary School","Teachers","Total",52.5,1,2
"2018-19","Hall County","McEver Elementary School","Teachers","Total",41,4.9,12
"2018-19","Hall County","Mount Vernon Elementary School","Teachers","Low Poverty",42.8,2.3,5
"2018-19","Hall County","Mount Vernon Elementary School","Teachers","Total",42.8,2.3,5
"2018-19","Hall County","Myers Elementary School","Teachers","Total",53,3.5,7
